# Elastic rate (biagi_v7_1)
Te_eV,Kel_m3s
4.900,1.507258e-13
4.950,1.518405e-13
5.000,1.529379e-13
5.050,1.540182e-13
5.100,1.550817e-13
5.150,1.561285e-13
5.200,1.571588e-13
5.250,1.581729e-13
5.300,1.591708e-13
5.350,1.601529e-13
5.400,1.611192e-13
5.450,1.620701e-13
5.500,1.630056e-13
5.550,1.639260e-13
5.600,1.648315e-13
5.650,1.657222e-13
5.700,1.665984e-13
5.750,1.674603e-13
5.800,1.683080e-13
5.850,1.691418e-13
5.900,1.699617e-13
5.950,1.707681e-13
6.000,1.715610e-13
6.050,1.723407e-13
6.100,1.731074e-13
6.150,1.738612e-13
6.200,1.746024e-13
6.250,1.753310e-13
6.300,1.760473e-13
6.350,1.767514e-13
6.400,1.774436e-13
6.450,1.781239e-13
6.500,1.787926e-13
6.550,1.794498e-13
6.600,1.800957e-13
6.650,1.807305e-13
6.700,1.813542e-13
6.750,1.819671e-13
6.800,1.825694e-13
6.850,1.831611e-13
6.900,1.837424e-13
6.950,1.843136e-13
7.000,1.848746e-13
7.050,1.854258e-13
7.100,1.859672e-13
7.150,1.864989e-13
7.200,1.870211e-13
7.250,1.875340e-13
7.300,1.880377e-13
7.350,1.885323e-13
7.400,1.890180e-13
7.450,1.894949e-13
7.500,1.899630e-13
7.550,1.904226e-13
7.600,1.908738e-13
7.650,1.913167e-13
7.700,1.917514e-13
7.750,1.921781e-13
7.800,1.925968e-13
7.850,1.930077e-13
7.900,1.934109e-13
7.950,1.938065e-13
8.000,1.941946e-13
8.050,1.945754e-13
8.100,1.949489e-13
8.150,1.953152e-13
8.200,1.956745e-13
8.250,1.960269e-13
8.300,1.963724e-13
8.350,1.967112e-13
8.400,1.970434e-13
8.450,1.973690e-13
8.500,1.976882e-13
8.550,1.980011e-13
8.600,1.983076e-13
8.650,1.986081e-13
8.700,1.989024e-13
8.750,1.991908e-13
8.800,1.994733e-13
8.850,1.997500e-13
8.900,2.000210e-13
8.950,2.002864e-13
9.000,2.005462e-13
9.050,2.008005e-13
9.100,2.010495e-13
9.150,2.012931e-13
9.200,2.015315e-13
9.250,2.017648e-13
9.300,2.019930e-13
9.350,2.022162e-13
9.400,2.024344e-13
9.450,2.026479e-13
9.500,2.028565e-13
9.550,2.030604e-13
9.600,2.032597e-13
9.650,2.034543e-13
9.700,2.036445e-13
9.750,2.038303e-13
9.800,2.040116e-13
9.850,2.041887e-13
9.900,2.043615e-13
9.950,2.045301e-13
10.000,2.046945e-13
10.050,2.048549e-13
10.100,2.050113e-13
10.150,2.051638e-13
10.200,2.053123e-13
10.250,2.054571e-13
10.300,2.055980e-13
10.350,2.057352e-13
10.400,2.058687e-13
10.450,2.059987e-13
10.500,2.061250e-13
10.550,2.062478e-13
10.600,2.063672e-13
10.650,2.064832e-13
10.700,2.065958e-13
10.750,2.067051e-13
10.800,2.068111e-13
10.850,2.069139e-13
10.900,2.070135e-13
10.950,2.071099e-13
11.000,2.072034e-13
11.050,2.072937e-13
11.100,2.073811e-13
11.150,2.074655e-13
11.200,2.075470e-13
11.250,2.076256e-13
11.300,2.077014e-13
11.350,2.077744e-13
11.400,2.078447e-13
11.450,2.079123e-13
11.500,2.079772e-13
11.550,2.080394e-13
11.600,2.080991e-13
11.650,2.081562e-13
11.700,2.082108e-13
11.750,2.082629e-13
11.800,2.083126e-13
11.850,2.083598e-13
11.900,2.084047e-13
11.950,2.084472e-13
12.000,2.084874e-13
12.050,2.085253e-13
12.100,2.085610e-13
12.150,2.085945e-13
12.200,2.086257e-13
12.250,2.086549e-13
12.300,2.086819e-13
12.350,2.087068e-13
12.400,2.087296e-13
12.450,2.087505e-13
12.500,2.087693e-13
12.550,2.087861e-13
12.600,2.088010e-13
12.650,2.088140e-13
12.700,2.088251e-13
12.750,2.088343e-13
12.800,2.088416e-13
12.850,2.088472e-13
12.900,2.088510e-13
12.950,2.088530e-13
13.000,2.088532e-13
13.050,2.088518e-13
13.100,2.088487e-13
13.150,2.088439e-13
13.200,2.088374e-13
13.250,2.088294e-13
13.300,2.088197e-13
13.350,2.088085e-13
13.400,2.087957e-13
13.450,2.087814e-13
13.500,2.087656e-13
13.550,2.087483e-13
13.600,2.087295e-13
13.650,2.087093e-13
13.700,2.086877e-13
13.750,2.086646e-13
13.800,2.086402e-13
13.850,2.086144e-13
13.900,2.085873e-13
13.950,2.085589e-13
14.000,2.085291e-13
14.050,2.084980e-13
14.100,2.084657e-13
14.150,2.084321e-13
14.200,2.083973e-13
14.250,2.083613e-13
14.300,2.083241e-13
14.350,2.082857e-13
14.400,2.082461e-13
14.450,2.082054e-13
14.500,2.081635e-13
14.550,2.081205e-13
14.600,2.080765e-13
14.650,2.080313e-13
14.700,2.079851e-13
14.750,2.079378e-13
14.800,2.078895e-13
14.850,2.078401e-13
14.900,2.077897e-13
14.950,2.077384e-13
15.000,2.076860e-13
15.050,2.076327e-13
15.100,2.075785e-13
15.150,2.075233e-13
15.200,2.074671e-13
15.250,2.074101e-13
15.300,2.073521e-13
15.350,2.072933e-13
15.400,2.072336e-13
15.450,2.071730e-13
15.500,2.071116e-13
15.550,2.070494e-13
15.600,2.069863e-13
15.650,2.069224e-13
15.700,2.068577e-13
15.750,2.067922e-13
15.800,2.067260e-13
15.850,2.066589e-13
15.900,2.065911e-13
15.950,2.065226e-13
16.000,2.064533e-13
16.050,2.063833e-13
16.100,2.063126e-13
16.150,2.062412e-13
16.200,2.061691e-13
16.250,2.060964e-13
16.300,2.060229e-13
16.350,2.059488e-13
16.400,2.058740e-13
16.450,2.057986e-13
16.500,2.057226e-13
16.550,2.056459e-13
16.600,2.055686e-13
16.650,2.054907e-13
16.700,2.054123e-13
16.750,2.053332e-13
16.800,2.052535e-13
16.850,2.051733e-13
16.900,2.050926e-13
16.950,2.050112e-13
17.000,2.049293e-13
17.050,2.048469e-13
17.100,2.047640e-13
17.150,2.046805e-13
17.200,2.045966e-13
17.250,2.045121e-13
17.300,2.044271e-13
17.350,2.043416e-13
17.400,2.042557e-13
17.450,2.041693e-13
17.500,2.040824e-13
17.550,2.039950e-13
17.600,2.039072e-13
17.650,2.038190e-13
17.700,2.037303e-13
17.750,2.036412e-13
17.800,2.035517e-13
17.850,2.034617e-13
17.900,2.033713e-13
17.950,2.032806e-13
18.000,2.031894e-13
18.050,2.030978e-13
18.100,2.030059e-13
18.150,2.029135e-13
18.200,2.028208e-13
18.250,2.027278e-13
18.300,2.026343e-13
18.350,2.025405e-13
18.400,2.024464e-13
18.450,2.023519e-13
18.500,2.022571e-13
18.550,2.021619e-13
18.600,2.020664e-13
18.650,2.019706e-13
18.700,2.018745e-13
18.750,2.017781e-13
18.800,2.016814e-13
18.850,2.015843e-13
18.900,2.014870e-13
18.950,2.013894e-13
19.000,2.012914e-13
19.050,2.011933e-13
19.100,2.010948e-13
19.150,2.009960e-13
19.200,2.008970e-13
19.250,2.007978e-13
19.300,2.006983e-13
19.350,2.005985e-13
19.400,2.004985e-13
19.450,2.003982e-13
19.500,2.002977e-13
19.550,2.001970e-13
19.600,2.000960e-13
19.650,1.999948e-13
19.700,1.998934e-13
19.750,1.997917e-13
19.800,1.996899e-13
19.850,1.995878e-13
19.900,1.994856e-13
19.950,1.993831e-13
20.000,1.992804e-13
