# Elastic rate (triniti)
Te_eV,Kel_m3s
9.200,1.734928e-13
9.250,1.741635e-13
9.300,1.748354e-13
9.350,1.755087e-13
9.400,1.761834e-13
9.450,1.768597e-13
9.500,1.775376e-13
9.550,1.782172e-13
9.600,1.788987e-13
9.650,1.795822e-13
9.700,1.802677e-13
9.750,1.809555e-13
9.800,1.816455e-13
9.850,1.823378e-13
9.900,1.830327e-13
9.950,1.837302e-13
10.000,1.844304e-13
10.050,1.851333e-13
10.100,1.858392e-13
10.150,1.865481e-13
10.200,1.872601e-13
10.250,1.879754e-13
10.300,1.886940e-13
10.350,1.894159e-13
10.400,1.901415e-13
10.450,1.908706e-13
10.500,1.916035e-13
10.550,1.923402e-13
10.600,1.930808e-13
10.650,1.938255e-13
10.700,1.945743e-13
10.750,1.953273e-13
10.800,1.960846e-13
10.850,1.968463e-13
10.900,1.976126e-13
10.950,1.983834e-13
11.000,1.991590e-13
11.050,1.999393e-13
11.100,2.007245e-13
11.150,2.015147e-13
11.200,2.023099e-13
11.250,2.031103e-13
11.300,2.039159e-13
11.350,2.047268e-13
11.400,2.055431e-13
11.450,2.063649e-13
11.500,2.071922e-13
11.550,2.080252e-13
11.600,2.088639e-13
11.650,2.097084e-13
11.700,2.105588e-13
11.750,2.114151e-13
11.800,2.122775e-13
11.850,2.131460e-13
11.900,2.140206e-13
11.950,2.149015e-13
12.000,2.157886e-13
12.050,2.166822e-13
12.100,2.175822e-13
12.150,2.184887e-13
12.200,2.194017e-13
12.250,2.203214e-13
12.300,2.212478e-13
12.350,2.221810e-13
12.400,2.231209e-13
12.450,2.240677e-13
12.500,2.250214e-13
12.550,2.259821e-13
12.600,2.269498e-13
12.650,2.279246e-13
12.700,2.289065e-13
12.750,2.298956e-13
12.800,2.308918e-13
12.850,2.318954e-13
12.900,2.329062e-13
12.950,2.339244e-13
13.000,2.349499e-13
13.050,2.359829e-13
13.100,2.370233e-13
13.150,2.380713e-13
13.200,2.391267e-13
13.250,2.401897e-13
13.300,2.412603e-13
13.350,2.423385e-13
13.400,2.434243e-13
13.450,2.445178e-13
13.500,2.456191e-13
13.550,2.467280e-13
13.600,2.478447e-13
13.650,2.489691e-13
13.700,2.501013e-13
13.750,2.512413e-13
13.800,2.523892e-13
13.850,2.535449e-13
13.900,2.547084e-13
13.950,2.558798e-13
14.000,2.570590e-13
14.050,2.582461e-13
14.100,2.594412e-13
14.150,2.606441e-13
14.200,2.618549e-13
14.250,2.630736e-13
14.300,2.643003e-13
14.350,2.655348e-13
14.400,2.667773e-13
14.450,2.680277e-13
14.500,2.692860e-13
14.550,2.705522e-13
14.600,2.718263e-13
14.650,2.731083e-13
14.700,2.743982e-13
14.750,2.756960e-13
14.800,2.770016e-13
14.850,2.783152e-13
14.900,2.796366e-13
14.950,2.809658e-13
15.000,2.823029e-13
15.050,2.836477e-13
15.100,2.850004e-13
15.150,2.863609e-13
15.200,2.877291e-13
15.250,2.891051e-13
15.300,2.904889e-13
15.350,2.918803e-13
15.400,2.932794e-13
15.450,2.946862e-13
15.500,2.961006e-13
15.550,2.975226e-13
15.600,2.989523e-13
15.650,3.003895e-13
15.700,3.018342e-13
15.750,3.032865e-13
15.800,3.047462e-13
15.850,3.062134e-13
15.900,3.076880e-13
15.950,3.091700e-13
16.000,3.106594e-13
16.050,3.121561e-13
16.100,3.136601e-13
16.150,3.151713e-13
16.200,3.166898e-13
16.250,3.182155e-13
16.300,3.197483e-13
16.350,3.212882e-13
16.400,3.228352e-13
16.450,3.243892e-13
16.500,3.259503e-13
16.550,3.275183e-13
16.600,3.290932e-13
16.650,3.306750e-13
16.700,3.322636e-13
16.750,3.338590e-13
16.800,3.354612e-13
16.850,3.370700e-13
16.900,3.386856e-13
16.950,3.403077e-13
17.000,3.419364e-13
17.050,3.435717e-13
17.100,3.452134e-13
17.150,3.468616e-13
17.200,3.485161e-13
17.250,3.501770e-13
17.300,3.518442e-13
17.350,3.535176e-13
17.400,3.551972e-13
17.450,3.568829e-13
17.500,3.585748e-13
17.550,3.602727e-13
17.600,3.619766e-13
17.650,3.636864e-13
17.700,3.654021e-13
17.750,3.671237e-13
17.800,3.688511e-13
17.850,3.705842e-13
17.900,3.723230e-13
17.950,3.740674e-13
18.000,3.758174e-13
18.050,3.775729e-13
18.100,3.793339e-13
18.150,3.811003e-13
18.200,3.828721e-13
18.250,3.846491e-13
18.300,3.864315e-13
18.350,3.882190e-13
18.400,3.900117e-13
18.450,3.918095e-13
18.500,3.936123e-13
18.550,3.954201e-13
18.600,3.972329e-13
18.650,3.990505e-13
18.700,4.008729e-13
18.750,4.027001e-13
18.800,4.045320e-13
18.850,4.063685e-13
18.900,4.082096e-13
18.950,4.100553e-13
19.000,4.119054e-13
19.050,4.137600e-13
19.100,4.156189e-13
19.150,4.174822e-13
19.200,4.193497e-13
19.250,4.212214e-13
19.300,4.230972e-13
19.350,4.249771e-13
19.400,4.268610e-13
19.450,4.287490e-13
19.500,4.306408e-13
19.550,4.325365e-13
19.600,4.344360e-13
19.650,4.363392e-13
19.700,4.382461e-13
19.750,4.401566e-13
19.800,4.420708e-13
19.850,4.439884e-13
19.900,4.459095e-13
19.950,4.478340e-13
20.000,4.497618e-13
