# E + Xe, Excitation
# Source: LXCat, Hayashi database
# Target: Xe
# Threshold: 9.789 eV
# Comment: Excitation 2p7+2p6.
# Updated: 2014-02-17 11:05:12
# Data points: 34
energy_eV,cross_section_m2
9.789,0.0
10.0,4e-23
10.2,8e-23
10.5,1.5e-22
10.7,2e-22
11.0,2.7e-22
11.5,3.9e-22
12.0,4.9e-22
12.5,5.9e-22
13.0,6.8e-22
13.5,7.5e-22
14.0,7.9e-22
14.5,8.2e-22
15.0,8.3e-22
16.0,8.1e-22
17.0,7.8e-22
18.0,7.5e-22
20.0,6.7e-22
22.0,6.4e-22
25.0,6.6e-22
30.0,7.9e-22
32.0,8.2e-22
35.0,8.4e-22
40.0,8.2e-22
50.0,7.4e-22
60.0,6.6e-22
80.0,5.3e-22
100.0,4.4e-22
120.0,3.8e-22
150.0,3.2e-22
200.0,2.6e-22
300.0,1.9e-22
500.0,1.25e-22
1000.0,7.3e-23
