# E + Xe, Excitation
# Source: LXCat / Biagi database (MagBoltz V8.97)
# Target: Xe
# Threshold: 10.401 eV
# Comment: Excitation 3d2.
# Updated: 2014-02-17 11:06:56
# Data points: 32
energy_eV,cross_section_m2
10.401,0.0
10.6,1.8e-22
11.0,5.5e-22
11.2,7.6e-22
11.5,1.02e-21
12.0,1.48e-21
12.5,1.85e-21
13.0,2.16e-21
13.5,2.4e-21
14.0,2.59e-21
14.5,2.77e-21
15.0,2.9e-21
15.5,3.04e-21
16.0,3.15e-21
18.0,3.45e-21
20.0,3.7e-21
22.0,3.9e-21
25.0,4.4e-21
30.0,6e-21
32.0,6.4e-21
35.0,6.7e-21
40.0,6.6e-21
50.0,6e-21
60.0,5.3e-21
80.0,4.3e-21
100.0,3.6e-21
120.0,3.2e-21
150.0,2.7e-21
200.0,2.18e-21
300.0,1.58e-21
500.0,1.05e-21
1000.0,6e-22
