# E + Xe, Excitation
# Source: LXCat, Hayashi database
# Target: Xe
# Threshold: 11.58 eV
# Comment: Excitation 4s5.
# Updated: 2014-02-17 11:07:47
# Data points: 27
energy_eV,cross_section_m2
11.58,0.0
12.0,9e-24
12.5,1.95e-23
13.0,3e-23
13.5,3.9e-23
14.0,4.95e-23
14.5,5.85e-23
15.0,6.6e-23
15.5,7.05e-23
16.0,7.65e-23
18.0,9.3e-23
20.0,1.05e-22
22.0,1.13e-22
25.0,1.22e-22
30.0,1.28e-22
35.0,1.28e-22
40.0,1.26e-22
50.0,1.23e-22
60.0,1.14e-22
80.0,1.02e-22
100.0,9.15e-23
120.0,8.4e-23
150.0,7.35e-23
200.0,6.15e-23
300.0,4.8e-23
500.0,3.3e-23
1000.0,1.95e-23
