# Anregung: e + Ar -> e + Ar(2p4: 4p'(3/2) bei 13.282 eV, Schwelle 13.282 eV | Argon (puech) | tabelliert
Te_eV,K_m3s
0.5,8.316734e-28
0.55,9.642714e-27
0.6,7.445008e-26
0.65,4.203319e-25
0.7,1.855357e-24
0.75,6.724867e-24
0.8,2.076611e-23
0.85,5.619259e-23
0.9,1.362005e-22
0.95,3.008682e-22
1,6.141759e-22
1.05,1.171669e-21
1.1,2.108168e-21
1.15,3.604897e-21
1.2,5.895477e-21
1.25,9.270344e-21
1.3,1.407929e-20
1.35,2.073206e-20
1.4,2.969693e-20
1.45,4.149752e-20
1.5,5.670799e-20
1.55,7.594701e-20
1.6,9.987060e-20
1.65,1.291645e-19
1.7,1.645360e-19
1.75,2.067056e-19
1.8,2.563995e-19
1.85,3.143408e-19
1.9,3.812434e-19
1.95,4.578045e-19
2,5.446990e-19
2.05,6.425737e-19
2.1,7.520434e-19
2.15,8.736865e-19
2.2,1.008042e-18
2.25,1.155608e-18
2.3,1.316837e-18
2.35,1.492139e-18
2.4,1.681877e-18
2.45,1.886368e-18
2.5,2.105885e-18
2.55,2.340655e-18
2.6,2.590861e-18
2.65,2.856643e-18
2.7,3.138101e-18
2.75,3.435294e-18
2.8,3.748242e-18
2.85,4.076931e-18
2.9,4.421311e-18
2.95,4.781300e-18
3,5.156786e-18
3.05,5.547630e-18
3.1,5.953664e-18
3.15,6.374697e-18
3.2,6.810518e-18
3.25,7.260891e-18
3.3,7.725565e-18
3.35,8.204271e-18
3.4,8.696726e-18
3.45,9.202631e-18
3.5,9.721678e-18
3.55,1.025355e-17
3.6,1.079791e-17
3.65,1.135443e-17
3.7,1.192276e-17
3.75,1.250256e-17
3.8,1.309347e-17
3.85,1.369515e-17
3.9,1.430722e-17
3.95,1.492934e-17
4,1.556114e-17
4.05,1.620226e-17
4.1,1.685235e-17
4.15,1.751106e-17
4.2,1.817801e-17
4.25,1.885288e-17
4.3,1.953530e-17
4.35,2.022493e-17
4.4,2.092144e-17
4.45,2.162449e-17
4.5,2.233374e-17
4.55,2.304886e-17
4.6,2.376955e-17
4.65,2.449548e-17
4.7,2.522635e-17
4.75,2.596184e-17
4.8,2.670166e-17
4.85,2.744553e-17
4.9,2.819315e-17
4.95,2.894424e-17
5,2.969853e-17
5.05,3.045576e-17
5.1,3.121566e-17
5.15,3.197798e-17
5.2,3.274247e-17
5.25,3.350890e-17
5.3,3.427702e-17
5.35,3.504660e-17
5.4,3.581743e-17
5.45,3.658928e-17
5.5,3.736195e-17
5.55,3.813523e-17
5.6,3.890893e-17
5.65,3.968284e-17
5.7,4.045679e-17
5.75,4.123059e-17
5.8,4.200407e-17
5.85,4.277705e-17
5.9,4.354938e-17
5.95,4.432089e-17
6,4.509142e-17
6.05,4.586084e-17
6.1,4.662899e-17
6.15,4.739574e-17
6.2,4.816095e-17
6.25,4.892449e-17
6.3,4.968624e-17
6.35,5.044607e-17
6.4,5.120388e-17
6.45,5.195955e-17
6.5,5.271296e-17
6.55,5.346403e-17
6.6,5.421264e-17
6.65,5.495871e-17
6.7,5.570213e-17
6.75,5.644283e-17
6.8,5.718072e-17
6.85,5.791571e-17
6.9,5.864773e-17
6.95,5.937671e-17
7,6.010257e-17
7.05,6.082524e-17
7.1,6.154467e-17
7.15,6.226078e-17
7.2,6.297353e-17
7.25,6.368284e-17
7.3,6.438868e-17
7.35,6.509099e-17
7.4,6.578971e-17
7.45,6.648481e-17
7.5,6.717625e-17
7.55,6.786397e-17
7.6,6.854794e-17
7.65,6.922813e-17
7.7,6.990450e-17
7.75,7.057701e-17
7.8,7.124564e-17
7.85,7.191037e-17
7.9,7.257115e-17
7.95,7.322797e-17
8,7.388081e-17
8.05,7.452964e-17
8.1,7.517445e-17
8.15,7.581521e-17
8.2,7.645191e-17
8.25,7.708454e-17
8.3,7.771307e-17
8.35,7.833751e-17
8.4,7.895784e-17
8.45,7.957404e-17
8.5,8.018612e-17
8.55,8.079406e-17
8.6,8.139786e-17
8.65,8.199752e-17
8.7,8.259302e-17
8.75,8.318438e-17
8.8,8.377158e-17
8.85,8.435463e-17
8.9,8.493352e-17
8.95,8.550827e-17
9,8.607887e-17
9.05,8.664532e-17
9.1,8.720763e-17
9.15,8.776580e-17
9.2,8.831985e-17
9.25,8.886977e-17
9.3,8.941557e-17
9.35,8.995727e-17
9.4,9.049486e-17
9.45,9.102836e-17
9.5,9.155778e-17
9.55,9.208313e-17
9.6,9.260442e-17
9.65,9.312166e-17
9.7,9.363486e-17
9.75,9.414403e-17
9.8,9.464919e-17
9.85,9.515035e-17
9.9,9.564753e-17
9.95,9.614073e-17
10,9.662998e-17
10.05,9.711528e-17
10.1,9.759666e-17
10.15,9.807413e-17
10.2,9.854770e-17
10.25,9.901739e-17
10.3,9.948321e-17
10.35,9.994519e-17
10.4,1.004033e-16
10.45,1.008577e-16
10.5,1.013082e-16
10.55,1.017550e-16
10.6,1.021980e-16
10.65,1.026373e-16
10.7,1.030728e-16
10.75,1.035046e-16
10.8,1.039328e-16
10.85,1.043573e-16
10.9,1.047781e-16
10.95,1.051953e-16
11,1.056089e-16
11.05,1.060189e-16
11.1,1.064254e-16
11.15,1.068283e-16
11.2,1.072276e-16
11.25,1.076235e-16
11.3,1.080158e-16
11.35,1.084047e-16
11.4,1.087901e-16
11.45,1.091721e-16
11.5,1.095507e-16
11.55,1.099259e-16
11.6,1.102977e-16
11.65,1.106661e-16
11.7,1.110313e-16
11.75,1.113931e-16
11.8,1.117516e-16
11.85,1.121069e-16
11.9,1.124589e-16
11.95,1.128076e-16
12,1.131532e-16
12.05,1.134956e-16
12.1,1.138348e-16
12.15,1.141708e-16
12.2,1.145037e-16
12.25,1.148335e-16
12.3,1.151602e-16
12.35,1.154839e-16
12.4,1.158045e-16
12.45,1.161220e-16
12.5,1.164366e-16
12.55,1.167481e-16
12.6,1.170567e-16
12.65,1.173624e-16
12.7,1.176651e-16
12.75,1.179648e-16
12.8,1.182617e-16
12.85,1.185558e-16
12.9,1.188469e-16
12.95,1.191353e-16
13,1.194208e-16
13.05,1.197035e-16
13.1,1.199834e-16
13.15,1.202606e-16
13.2,1.205351e-16
13.25,1.208068e-16
13.3,1.210758e-16
13.35,1.213422e-16
13.4,1.216058e-16
13.45,1.218669e-16
13.5,1.221253e-16
13.55,1.223811e-16
13.6,1.226343e-16
13.65,1.228849e-16
13.7,1.231330e-16
13.75,1.233785e-16
13.8,1.236215e-16
13.85,1.238620e-16
13.9,1.241001e-16
13.95,1.243356e-16
14,1.245688e-16
14.05,1.247994e-16
14.1,1.250277e-16
14.15,1.252536e-16
14.2,1.254771e-16
14.25,1.256983e-16
14.3,1.259171e-16
14.35,1.261335e-16
14.4,1.263477e-16
14.45,1.265596e-16
14.5,1.267691e-16
14.55,1.269765e-16
14.6,1.271816e-16
14.65,1.273844e-16
14.7,1.275851e-16
