# E + O -> E + O(10.7), Excitation
# Source: LXCat, TRINITI database
# Target: O -> O(10.7)
# Threshold: 10.7 eV
# Comment: M.M.Vlasov et al, Preprint IZMERAN, #25(338), Troitsk, 1981.
# Updated: 2017-01-18 17:50:58
# Data points: 5
energy_eV,cross_section_m2
10.7,0.0
12.0,1.8e-22
15.0,3.4e-22
40.0,1.7e-22
70.0,0.0
