# E + Ar -> E + Ar, Elastic
# Source: LXCat, IAA (IAA)
# Target: Ar
# m/M: 1.37e-05
# Comment: relativistic DCS.
# Updated: 2023-12-23 21:19:17
# Data points: 147
energy_eV,cross_section_m2
0.0,6.56e-20
0.001,6.3401e-20
0.003,5.8297e-20
0.004,5.5034e-20
0.007,4.8352e-20
0.01,4.4142e-20
0.012,4.0406e-20
0.015,3.6986e-20
0.018,3.4359e-20
0.02,3.2304e-20
0.023,3.0234e-20
0.027,2.733e-20
0.054,1.4537e-20
0.082,8.1583e-21
0.109,4.6257e-21
0.136,2.6212e-21
0.163,1.522e-21
0.177,1.44577e-21
0.19,1.23427e-21
0.204,1.11916e-21
0.218,1.07372e-21
0.231,1.08712e-21
0.245,1.15123e-21
0.259,1.26143e-21
0.272,1.40523e-21
0.286,1.59163e-21
0.299,1.7942e-21
0.313,2.04094e-21
0.327,2.31147e-21
0.34,2.56869e-21
0.354,2.88602e-21
0.367,3.20686e-21
0.381,3.53103e-21
0.395,3.82351e-21
0.408,4.1725e-21
0.422,4.51368e-21
0.435,4.84638e-21
0.449,5.17374e-21
0.463,5.49555e-21
0.476,5.81596e-21
0.49,6.13279e-21
0.503,6.44365e-21
0.517,6.75347e-21
0.531,7.05757e-21
0.544,7.35967e-21
0.68,1.02227e-20
0.816,1.28519e-20
0.952,1.52516e-20
1.088,1.74461e-20
1.224,1.95219e-20
1.361,2.14915e-20
1.497,2.33945e-20
1.633,2.5321e-20
1.769,2.7224e-20
1.905,2.91515e-20
2.041,3.10605e-20
2.177,3.3e-20
2.313,3.49604e-20
2.449,3.69489e-20
2.585,3.89654e-20
2.721,4.10122e-20
2.993,4.51934e-20
3.265,4.94807e-20
3.537,5.38703e-20
3.809,5.83551e-20
4.082,6.29172e-20
4.354,6.75426e-20
4.626,7.22171e-20
4.898,7.69237e-20
5.17,8.1649e-20
5.442,8.63759e-20
5.986,9.57529e-20
6.531,1.04894e-19
7.075,1.13634e-19
7.619,1.21789e-19
8.163,1.2919e-19
8.707,1.35676e-19
9.252,1.41111e-19
9.796,1.45399e-19
10.34,1.48486e-19
10.884,1.50364e-19
11.565,1.5108e-19
12.245,1.50141e-19
12.925,1.47788e-19
13.606,1.44297e-19
14.286,1.39955e-19
14.966,1.35032e-19
15.646,1.29768e-19
16.327,1.24359e-19
17.007,1.18966e-19
17.687,1.13713e-19
19.048,1.03763e-19
21.0,8.11465e-20
22.0,7.53066e-20
23.0,6.96479e-20
24.0,6.54879e-20
25.0,6.07855e-20
30.0,4.75636e-20
35.0,4.03122e-20
40.0,3.54146e-20
50.0,2.98282e-20
60.0,2.69799e-20
70.0,2.48811e-20
80.0,2.31473e-20
90.0,2.13353e-20
100.0,1.98976e-20
125.0,1.7139e-20
150.0,1.52494e-20
175.0,1.34437e-20
200.0,1.19233e-20
300.0,7.86218e-21
400.0,5.63944e-21
500.0,4.29612e-21
600.0,3.40857e-21
700.0,2.78614e-21
800.0,2.33006e-21
900.0,1.98408e-21
1000.0,1.71435e-21
1250.0,1.24934e-21
1500.0,9.58487e-22
1750.0,7.63108e-22
2000.0,6.24401e-22
2500.0,4.43958e-22
3000.0,3.34175e-22
4000.0,2.11434e-22
5000.0,1.47075e-22
6000.0,1.0894e-22
7000.0,8.41819e-23
8000.0,6.72012e-23
9000.0,5.50104e-23
10000.0,4.59444e-23
20000.0,1.43568e-23
50000.0,2.81355e-24
70000.0,1.55655e-24
100000.0,8.37726e-25
200000.0,2.60333e-25
500000.0,6.08009e-26
1000000.0,2.1207e-26
2000000.0,7.2992e-27
5000000.0,1.63909e-27
10000000.0,4.94542e-28
20000000.0,1.42852e-28
50000000.0,2.65136e-29
100000000.0,7.26997e-30
200000000.0,1.97171e-30
500000000.0,3.47265e-31
1000000000.0,9.27464e-32
