# Excitation rates (iaa, 29 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
5.750,4.702937e-15,1.006351e-32
5.800,4.801550e-15,1.027662e-32
5.850,4.900495e-15,1.049049e-32
5.900,4.999750e-15,1.070508e-32
5.950,5.099298e-15,1.092035e-32
6.000,5.199121e-15,1.113627e-32
6.050,5.299199e-15,1.135278e-32
6.100,5.399516e-15,1.156986e-32
6.150,5.500055e-15,1.178746e-32
6.200,5.600799e-15,1.200555e-32
6.250,5.701731e-15,1.222410e-32
6.300,5.802837e-15,1.244306e-32
6.350,5.904100e-15,1.266241e-32
6.400,6.005505e-15,1.288211e-32
6.450,6.107039e-15,1.310214e-32
6.500,6.208685e-15,1.332245e-32
6.550,6.310432e-15,1.354302e-32
6.600,6.412265e-15,1.376382e-32
6.650,6.514171e-15,1.398482e-32
6.700,6.616137e-15,1.420599e-32
6.750,6.718151e-15,1.442730e-32
6.800,6.820201e-15,1.464873e-32
6.850,6.922275e-15,1.487026e-32
6.900,7.024362e-15,1.509185e-32
6.950,7.126450e-15,1.531349e-32
7.000,7.228528e-15,1.553514e-32
7.050,7.330587e-15,1.575679e-32
7.100,7.432616e-15,1.597841e-32
7.150,7.534606e-15,1.619998e-32
7.200,7.636545e-15,1.642148e-32
7.250,7.738427e-15,1.664289e-32
7.300,7.840240e-15,1.686419e-32
7.350,7.941977e-15,1.708536e-32
7.400,8.043629e-15,1.730638e-32
7.450,8.145188e-15,1.752723e-32
7.500,8.246645e-15,1.774790e-32
7.550,8.347994e-15,1.796836e-32
7.600,8.449226e-15,1.818860e-32
7.650,8.550334e-15,1.840861e-32
7.700,8.651312e-15,1.862837e-32
7.750,8.752152e-15,1.884786e-32
7.800,8.852848e-15,1.906707e-32
7.850,8.953394e-15,1.928599e-32
7.900,9.053783e-15,1.950460e-32
7.950,9.154009e-15,1.972288e-32
8.000,9.254067e-15,1.994083e-32
8.050,9.353951e-15,2.015843e-32
8.100,9.453656e-15,2.037567e-32
8.150,9.553176e-15,2.059254e-32
8.200,9.652506e-15,2.080902e-32
8.250,9.751642e-15,2.102511e-32
8.300,9.850579e-15,2.124080e-32
8.350,9.949313e-15,2.145607e-32
8.400,1.004784e-14,2.167091e-32
8.450,1.014615e-14,2.188533e-32
8.500,1.024425e-14,2.209929e-32
8.550,1.034213e-14,2.231281e-32
8.600,1.043978e-14,2.252587e-32
8.650,1.053720e-14,2.273845e-32
8.700,1.063440e-14,2.295056e-32
8.750,1.073136e-14,2.316219e-32
8.800,1.082808e-14,2.337332e-32
8.850,1.092456e-14,2.358395e-32
8.900,1.102080e-14,2.379408e-32
8.950,1.111680e-14,2.400370e-32
9.000,1.121254e-14,2.421279e-32
9.050,1.130803e-14,2.442137e-32
9.100,1.140327e-14,2.462941e-32
9.150,1.149825e-14,2.483692e-32
9.200,1.159297e-14,2.504388e-32
9.250,1.168744e-14,2.525030e-32
9.300,1.178163e-14,2.545617e-32
9.350,1.187557e-14,2.566148e-32
9.400,1.196923e-14,2.586623e-32
9.450,1.206263e-14,2.607042e-32
9.500,1.215576e-14,2.627404e-32
9.550,1.224861e-14,2.647708e-32
9.600,1.234120e-14,2.667956e-32
9.650,1.243350e-14,2.688145e-32
9.700,1.252553e-14,2.708276e-32
9.750,1.261729e-14,2.728348e-32
9.800,1.270876e-14,2.748361e-32
9.850,1.279995e-14,2.768315e-32
9.900,1.289086e-14,2.788210e-32
9.950,1.298149e-14,2.808045e-32
10.000,1.307184e-14,2.827821e-32
10.050,1.316190e-14,2.847536e-32
10.100,1.325168e-14,2.867190e-32
10.150,1.334118e-14,2.886785e-32
10.200,1.343038e-14,2.906318e-32
10.250,1.351930e-14,2.925791e-32
10.300,1.360793e-14,2.945202e-32
10.350,1.369628e-14,2.964553e-32
10.400,1.378433e-14,2.983842e-32
10.450,1.387210e-14,3.003070e-32
10.500,1.395958e-14,3.022236e-32
10.550,1.404676e-14,3.041340e-32
10.600,1.413366e-14,3.060383e-32
10.650,1.422027e-14,3.079364e-32
10.700,1.430659e-14,3.098284e-32
10.750,1.439261e-14,3.117141e-32
10.800,1.447835e-14,3.135936e-32
10.850,1.456379e-14,3.154670e-32
10.900,1.464895e-14,3.173341e-32
10.950,1.473381e-14,3.191950e-32
11.000,1.481839e-14,3.210498e-32
11.050,1.490267e-14,3.228983e-32
11.100,1.498666e-14,3.247406e-32
11.150,1.507036e-14,3.265767e-32
11.200,1.515378e-14,3.284066e-32
11.250,1.523690e-14,3.302303e-32
11.300,1.531973e-14,3.320478e-32
11.350,1.540228e-14,3.338592e-32
11.400,1.548453e-14,3.356643e-32
11.450,1.556650e-14,3.374633e-32
11.500,1.564817e-14,3.392560e-32
11.550,1.572956e-14,3.410426e-32
11.600,1.581066e-14,3.428231e-32
11.650,1.589148e-14,3.445974e-32
11.700,1.597200e-14,3.463655e-32
11.750,1.605225e-14,3.481275e-32
11.800,1.613220e-14,3.498834e-32
11.850,1.621187e-14,3.516331e-32
11.900,1.629126e-14,3.533767e-32
11.950,1.637036e-14,3.551143e-32
12.000,1.644918e-14,3.568457e-32
12.050,1.652771e-14,3.585711e-32
12.100,1.660597e-14,3.602904e-32
12.150,1.668394e-14,3.620036e-32
12.200,1.676163e-14,3.637108e-32
12.250,1.683904e-14,3.654120e-32
12.300,1.691617e-14,3.671071e-32
12.350,1.699302e-14,3.687963e-32
12.400,1.706959e-14,3.704794e-32
12.450,1.714589e-14,3.721566e-32
12.500,1.722190e-14,3.738278e-32
12.550,1.729765e-14,3.754931e-32
12.600,1.737311e-14,3.771524e-32
12.650,1.744830e-14,3.788059e-32
12.700,1.752322e-14,3.804534e-32
12.750,1.759787e-14,3.820950e-32
12.800,1.767224e-14,3.837308e-32
12.850,1.774634e-14,3.853607e-32
12.900,1.782017e-14,3.869848e-32
12.950,1.789373e-14,3.886031e-32
13.000,1.796703e-14,3.902156e-32
13.050,1.804005e-14,3.918222e-32
13.100,1.811281e-14,3.934231e-32
13.150,1.818530e-14,3.950183e-32
13.200,1.825752e-14,3.966077e-32
13.250,1.832948e-14,3.981914e-32
13.300,1.840118e-14,3.997694e-32
13.350,1.847261e-14,4.013418e-32
13.400,1.854378e-14,4.029085e-32
13.450,1.861469e-14,4.044695e-32
13.500,1.868534e-14,4.060249e-32
13.550,1.875573e-14,4.075747e-32
13.600,1.882586e-14,4.091189e-32
13.650,1.889574e-14,4.106576e-32
13.700,1.896536e-14,4.121907e-32
13.750,1.903472e-14,4.137182e-32
13.800,1.910383e-14,4.152403e-32
13.850,1.917268e-14,4.167568e-32
13.900,1.924128e-14,4.182679e-32
13.950,1.930963e-14,4.197736e-32
14.000,1.937773e-14,4.212738e-32
14.050,1.944558e-14,4.227686e-32
14.100,1.951318e-14,4.242580e-32
14.150,1.958053e-14,4.257420e-32
14.200,1.964763e-14,4.272207e-32
14.250,1.971449e-14,4.286940e-32
14.300,1.978110e-14,4.301620e-32
14.350,1.984747e-14,4.316248e-32
14.400,1.991359e-14,4.330822e-32
14.450,1.997948e-14,4.345344e-32
14.500,2.004512e-14,4.359814e-32
14.550,2.011052e-14,4.374231e-32
14.600,2.017568e-14,4.388596e-32
14.650,2.024060e-14,4.402910e-32
14.700,2.030528e-14,4.417172e-32
14.750,2.036973e-14,4.431383e-32
14.800,2.043394e-14,4.445543e-32
14.850,2.049792e-14,4.459651e-32
14.900,2.056166e-14,4.473709e-32
14.950,2.062517e-14,4.487717e-32
15.000,2.068845e-14,4.501674e-32
15.050,2.075150e-14,4.515581e-32
15.100,2.081431e-14,4.529438e-32
15.150,2.087690e-14,4.543245e-32
15.200,2.093926e-14,4.557002e-32
15.250,2.100140e-14,4.570711e-32
15.300,2.106330e-14,4.584370e-32
15.350,2.112498e-14,4.597980e-32
15.400,2.118644e-14,4.611541e-32
15.450,2.124767e-14,4.625054e-32
15.500,2.130869e-14,4.638519e-32
15.550,2.136948e-14,4.651935e-32
15.600,2.143004e-14,4.665304e-32
15.650,2.149039e-14,4.678624e-32
15.700,2.155052e-14,4.691897e-32
15.750,2.161044e-14,4.705123e-32
15.800,2.167013e-14,4.718302e-32
15.850,2.172961e-14,4.731433e-32
15.900,2.178888e-14,4.744518e-32
15.950,2.184793e-14,4.757556e-32
16.000,2.190677e-14,4.770548e-32
16.050,2.196540e-14,4.783494e-32
16.100,2.202381e-14,4.796394e-32
16.150,2.208201e-14,4.809248e-32
16.200,2.214001e-14,4.822056e-32
16.250,2.219780e-14,4.834819e-32
16.300,2.225537e-14,4.847537e-32
16.350,2.231275e-14,4.860209e-32
16.400,2.236991e-14,4.872837e-32
16.450,2.242687e-14,4.885420e-32
16.500,2.248363e-14,4.897959e-32
16.550,2.254019e-14,4.910453e-32
16.600,2.259654e-14,4.922904e-32
16.650,2.265269e-14,4.935310e-32
16.700,2.270864e-14,4.947673e-32
16.750,2.276439e-14,4.959993e-32
16.800,2.281994e-14,4.972269e-32
16.850,2.287529e-14,4.984502e-32
16.900,2.293045e-14,4.996692e-32
16.950,2.298541e-14,5.008839e-32
17.000,2.304018e-14,5.020943e-32
17.050,2.309475e-14,5.033006e-32
17.100,2.314913e-14,5.045026e-32
17.150,2.320331e-14,5.057004e-32
17.200,2.325731e-14,5.068940e-32
17.250,2.331111e-14,5.080835e-32
17.300,2.336472e-14,5.092688e-32
17.350,2.341814e-14,5.104499e-32
17.400,2.347138e-14,5.116270e-32
17.450,2.352443e-14,5.128000e-32
17.500,2.357729e-14,5.139689e-32
17.550,2.362996e-14,5.151337e-32
17.600,2.368245e-14,5.162945e-32
17.650,2.373476e-14,5.174513e-32
17.700,2.378688e-14,5.186040e-32
17.750,2.383882e-14,5.197528e-32
17.800,2.389057e-14,5.208976e-32
17.850,2.394215e-14,5.220385e-32
17.900,2.399355e-14,5.231754e-32
17.950,2.404476e-14,5.243084e-32
18.000,2.409580e-14,5.254375e-32
18.050,2.414666e-14,5.265628e-32
18.100,2.419735e-14,5.276841e-32
18.150,2.424785e-14,5.288016e-32
18.200,2.429819e-14,5.299153e-32
18.250,2.434834e-14,5.310251e-32
18.300,2.439833e-14,5.321312e-32
18.350,2.444814e-14,5.332335e-32
18.400,2.449778e-14,5.343320e-32
18.450,2.454724e-14,5.354267e-32
18.500,2.459654e-14,5.365177e-32
18.550,2.464567e-14,5.376050e-32
18.600,2.469462e-14,5.386887e-32
18.650,2.474341e-14,5.397686e-32
18.700,2.479203e-14,5.408448e-32
18.750,2.484048e-14,5.419174e-32
18.800,2.488877e-14,5.429864e-32
18.850,2.493689e-14,5.440517e-32
18.900,2.498485e-14,5.451135e-32
18.950,2.503264e-14,5.461716e-32
19.000,2.508027e-14,5.472262e-32
19.050,2.512774e-14,5.482772e-32
19.100,2.517505e-14,5.493247e-32
19.150,2.522219e-14,5.503686e-32
19.200,2.526918e-14,5.514091e-32
19.250,2.531600e-14,5.524460e-32
19.300,2.536267e-14,5.534795e-32
19.350,2.540917e-14,5.545095e-32
19.400,2.545552e-14,5.555361e-32
19.450,2.550172e-14,5.565592e-32
19.500,2.554775e-14,5.575789e-32
19.550,2.559364e-14,5.585952e-32
19.600,2.563936e-14,5.596081e-32
19.650,2.568493e-14,5.606176e-32
19.700,2.573035e-14,5.616238e-32
19.750,2.577562e-14,5.626266e-32
19.800,2.582073e-14,5.636261e-32
19.850,2.586570e-14,5.646223e-32
19.900,2.591051e-14,5.656152e-32
19.950,2.595517e-14,5.666048e-32
20.000,2.599969e-14,5.675911e-32
