# Anregung Ar(3D1!!), Schwelle 14.063 eV, biagi
Te_eV,K_m3s
0.500,2.669618e-28
0.550,3.600699e-27
0.600,3.156605e-26
0.650,1.985979e-25
0.700,9.625044e-25
0.750,3.785058e-24
0.800,1.255804e-23
0.850,3.621701e-23
0.900,9.292542e-23
0.950,2.160524e-22
1.000,4.619218e-22
1.050,9.190379e-22
1.100,1.718257e-21
1.150,3.043218e-21
1.200,5.140290e-21
1.250,8.327338e-21
1.300,1.300071e-20
1.350,1.964004e-20
1.400,2.881058e-20
1.450,4.116300e-20
1.500,5.743082e-20
1.550,7.842549e-20
1.600,1.050296e-19
1.650,1.381885e-19
1.700,1.789006e-19
1.750,2.282069e-19
1.800,2.871801e-19
1.850,3.569134e-19
1.900,4.385093e-19
1.950,5.330692e-19
2.000,6.416832e-19
2.050,7.654206e-19
2.100,9.053213e-19
2.150,1.062388e-18
2.200,1.237580e-18
2.250,1.431806e-18
2.300,1.645922e-18
2.350,1.880722e-18
2.400,2.136942e-18
2.450,2.415251e-18
2.500,2.716254e-18
2.550,3.040488e-18
2.600,3.388425e-18
2.650,3.760469e-18
2.700,4.156958e-18
2.750,4.578166e-18
2.800,5.024303e-18
2.850,5.495520e-18
2.900,5.991906e-18
2.950,6.513495e-18
3.000,7.060267e-18
3.050,7.632148e-18
3.100,8.229019e-18
3.150,8.850711e-18
3.200,9.497014e-18
3.250,1.016768e-17
3.300,1.086241e-17
3.350,1.158089e-17
3.400,1.232277e-17
3.450,1.308765e-17
3.500,1.387512e-17
3.550,1.468475e-17
3.600,1.551607e-17
3.650,1.636861e-17
3.700,1.724188e-17
3.750,1.813535e-17
3.800,1.904851e-17
3.850,1.998081e-17
3.900,2.093171e-17
3.950,2.190066e-17
4.000,2.288709e-17
4.050,2.389044e-17
4.100,2.491013e-17
4.150,2.594560e-17
4.200,2.699627e-17
4.250,2.806157e-17
4.300,2.914093e-17
4.350,3.023377e-17
4.400,3.133953e-17
4.450,3.245766e-17
4.500,3.358758e-17
4.550,3.472874e-17
4.600,3.588061e-17
4.650,3.704264e-17
4.700,3.821429e-17
4.750,3.939505e-17
4.800,4.058439e-17
4.850,4.178180e-17
4.900,4.298679e-17
