# Excitation rates (muroranit, 18 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
3.400,6.588183e-15,4.420126e-33
3.450,6.761087e-15,4.592738e-33
3.500,6.934070e-15,4.767538e-33
3.550,7.107073e-15,4.944442e-33
3.600,7.280042e-15,5.123370e-33
3.650,7.452925e-15,5.304242e-33
3.700,7.625672e-15,5.486978e-33
3.750,7.798237e-15,5.671502e-33
3.800,7.970576e-15,5.857736e-33
3.850,8.142648e-15,6.045605e-33
3.900,8.314414e-15,6.235036e-33
3.950,8.485836e-15,6.425955e-33
4.000,8.656881e-15,6.618293e-33
4.050,8.827516e-15,6.811978e-33
4.100,8.997710e-15,7.006943e-33
4.150,9.167434e-15,7.203120e-33
4.200,9.336661e-15,7.400444e-33
4.250,9.505364e-15,7.598852e-33
4.300,9.673521e-15,7.798279e-33
4.350,9.841108e-15,7.998666e-33
4.400,1.000810e-14,8.199951e-33
4.450,1.017449e-14,8.402077e-33
4.500,1.034025e-14,8.604986e-33
4.550,1.050535e-14,8.808624e-33
4.600,1.066980e-14,9.012934e-33
4.650,1.083357e-14,9.217865e-33
4.700,1.099664e-14,9.423366e-33
4.750,1.115901e-14,9.629385e-33
4.800,1.132066e-14,9.835874e-33
4.850,1.148157e-14,1.004279e-32
4.900,1.164175e-14,1.025007e-32
4.950,1.180117e-14,1.045769e-32
5.000,1.195984e-14,1.066560e-32
5.050,1.211773e-14,1.087375e-32
5.100,1.227485e-14,1.108210e-32
5.150,1.243118e-14,1.129061e-32
5.200,1.258672e-14,1.149925e-32
5.250,1.274146e-14,1.170798e-32
5.300,1.289541e-14,1.191675e-32
5.350,1.304854e-14,1.212554e-32
5.400,1.320086e-14,1.233431e-32
5.450,1.335236e-14,1.254302e-32
5.500,1.350304e-14,1.275165e-32
5.550,1.365290e-14,1.296016e-32
5.600,1.380193e-14,1.316852e-32
5.650,1.395014e-14,1.337670e-32
5.700,1.409751e-14,1.358467e-32
5.750,1.424405e-14,1.379241e-32
5.800,1.438975e-14,1.399988e-32
5.850,1.453462e-14,1.420707e-32
5.900,1.467865e-14,1.441395e-32
5.950,1.482185e-14,1.462049e-32
6.000,1.496421e-14,1.482667e-32
6.050,1.510573e-14,1.503247e-32
6.100,1.524641e-14,1.523786e-32
6.150,1.538626e-14,1.544283e-32
6.200,1.552527e-14,1.564736e-32
6.250,1.566345e-14,1.585141e-32
6.300,1.580079e-14,1.605499e-32
6.350,1.593730e-14,1.625806e-32
6.400,1.607297e-14,1.646062e-32
6.450,1.620782e-14,1.666264e-32
6.500,1.634184e-14,1.686410e-32
6.550,1.647503e-14,1.706500e-32
6.600,1.660740e-14,1.726532e-32
6.650,1.673895e-14,1.746504e-32
6.700,1.686968e-14,1.766415e-32
6.750,1.699959e-14,1.786264e-32
6.800,1.712869e-14,1.806049e-32
6.850,1.725697e-14,1.825769e-32
6.900,1.738445e-14,1.845424e-32
6.950,1.751112e-14,1.865011e-32
7.000,1.763699e-14,1.884530e-32
7.050,1.776206e-14,1.903980e-32
7.100,1.788633e-14,1.923360e-32
7.150,1.800981e-14,1.942669e-32
7.200,1.813250e-14,1.961906e-32
7.250,1.825440e-14,1.981070e-32
7.300,1.837552e-14,2.000161e-32
7.350,1.849586e-14,2.019177e-32
7.400,1.861542e-14,2.038119e-32
7.450,1.873422e-14,2.056984e-32
7.500,1.885224e-14,2.075774e-32
7.550,1.896950e-14,2.094487e-32
7.600,1.908600e-14,2.113122e-32
7.650,1.920174e-14,2.131679e-32
7.700,1.931673e-14,2.150158e-32
7.750,1.943097e-14,2.168558e-32
7.800,1.954447e-14,2.186879e-32
7.850,1.965723e-14,2.205120e-32
7.900,1.976925e-14,2.223280e-32
7.950,1.988053e-14,2.241361e-32
8.000,1.999109e-14,2.259360e-32
8.050,2.010093e-14,2.277278e-32
8.100,2.021004e-14,2.295115e-32
8.150,2.031844e-14,2.312871e-32
8.200,2.042613e-14,2.330544e-32
8.250,2.053311e-14,2.348136e-32
8.300,2.063939e-14,2.365645e-32
8.350,2.074497e-14,2.383072e-32
8.400,2.084986e-14,2.400416e-32
8.450,2.095406e-14,2.417678e-32
8.500,2.105757e-14,2.434857e-32
8.550,2.116040e-14,2.451954e-32
8.600,2.126256e-14,2.468967e-32
8.650,2.136404e-14,2.485898e-32
8.700,2.146485e-14,2.502746e-32
8.750,2.156500e-14,2.519511e-32
8.800,2.166449e-14,2.536194e-32
8.850,2.176333e-14,2.552793e-32
8.900,2.186152e-14,2.569310e-32
8.950,2.195906e-14,2.585744e-32
9.000,2.205596e-14,2.602095e-32
9.050,2.215222e-14,2.618364e-32
9.100,2.224784e-14,2.634551e-32
9.150,2.234284e-14,2.650655e-32
9.200,2.243722e-14,2.666677e-32
9.250,2.253097e-14,2.682617e-32
9.300,2.262411e-14,2.698475e-32
9.350,2.271664e-14,2.714252e-32
9.400,2.280856e-14,2.729947e-32
9.450,2.289988e-14,2.745560e-32
9.500,2.299060e-14,2.761093e-32
9.550,2.308073e-14,2.776544e-32
9.600,2.317026e-14,2.791915e-32
9.650,2.325921e-14,2.807205e-32
9.700,2.334758e-14,2.822415e-32
9.750,2.343537e-14,2.837544e-32
9.800,2.352259e-14,2.852594e-32
9.850,2.360924e-14,2.867565e-32
9.900,2.369532e-14,2.882456e-32
9.950,2.378084e-14,2.897268e-32
10.000,2.386581e-14,2.912001e-32
10.050,2.395022e-14,2.926656e-32
10.100,2.403409e-14,2.941232e-32
10.150,2.411741e-14,2.955731e-32
10.200,2.420019e-14,2.970152e-32
10.250,2.428244e-14,2.984495e-32
10.300,2.436415e-14,2.998762e-32
10.350,2.444534e-14,3.012952e-32
10.400,2.452600e-14,3.027065e-32
10.450,2.460613e-14,3.041102e-32
10.500,2.468576e-14,3.055064e-32
10.550,2.476487e-14,3.068950e-32
10.600,2.484347e-14,3.082761e-32
10.650,2.492157e-14,3.096497e-32
10.700,2.499916e-14,3.110158e-32
10.750,2.507626e-14,3.123746e-32
10.800,2.515286e-14,3.137259e-32
10.850,2.522898e-14,3.150700e-32
10.900,2.530461e-14,3.164067e-32
10.950,2.537975e-14,3.177361e-32
11.000,2.545442e-14,3.190583e-32
11.050,2.552861e-14,3.203733e-32
11.100,2.560233e-14,3.216811e-32
11.150,2.567559e-14,3.229818e-32
11.200,2.574838e-14,3.242753e-32
11.250,2.582070e-14,3.255619e-32
11.300,2.589257e-14,3.268413e-32
11.350,2.596399e-14,3.281138e-32
11.400,2.603496e-14,3.293793e-32
11.450,2.610548e-14,3.306379e-32
11.500,2.617555e-14,3.318897e-32
11.550,2.624519e-14,3.331345e-32
11.600,2.631439e-14,3.343726e-32
11.650,2.638315e-14,3.356038e-32
11.700,2.645149e-14,3.368284e-32
11.750,2.651940e-14,3.380462e-32
11.800,2.658688e-14,3.392573e-32
11.850,2.665395e-14,3.404618e-32
11.900,2.672060e-14,3.416597e-32
11.950,2.678683e-14,3.428511e-32
12.000,2.685265e-14,3.440359e-32
12.050,2.691807e-14,3.452142e-32
12.100,2.698308e-14,3.463861e-32
12.150,2.704769e-14,3.475516e-32
12.200,2.711190e-14,3.487106e-32
12.250,2.717571e-14,3.498633e-32
12.300,2.723914e-14,3.510097e-32
12.350,2.730217e-14,3.521499e-32
12.400,2.736482e-14,3.532838e-32
12.450,2.742708e-14,3.544114e-32
12.500,2.748896e-14,3.555330e-32
12.550,2.755047e-14,3.566483e-32
12.600,2.761160e-14,3.577576e-32
12.650,2.767236e-14,3.588608e-32
12.700,2.773275e-14,3.599580e-32
12.750,2.779277e-14,3.610492e-32
12.800,2.785243e-14,3.621344e-32
12.850,2.791172e-14,3.632137e-32
12.900,2.797066e-14,3.642871e-32
12.950,2.802924e-14,3.653546e-32
13.000,2.808747e-14,3.664163e-32
13.050,2.814535e-14,3.674722e-32
13.100,2.820288e-14,3.685224e-32
13.150,2.826007e-14,3.695668e-32
13.200,2.831691e-14,3.706055e-32
13.250,2.837342e-14,3.716386e-32
13.300,2.842958e-14,3.726661e-32
13.350,2.848541e-14,3.736879e-32
13.400,2.854091e-14,3.747042e-32
13.450,2.859607e-14,3.757150e-32
13.500,2.865091e-14,3.767203e-32
13.550,2.870543e-14,3.777201e-32
13.600,2.875962e-14,3.787145e-32
13.650,2.881349e-14,3.797035e-32
13.700,2.886704e-14,3.806871e-32
13.750,2.892027e-14,3.816654e-32
13.800,2.897319e-14,3.826383e-32
13.850,2.902580e-14,3.836060e-32
13.900,2.907810e-14,3.845685e-32
13.950,2.913009e-14,3.855257e-32
14.000,2.918178e-14,3.864778e-32
14.050,2.923317e-14,3.874247e-32
14.100,2.928425e-14,3.883665e-32
14.150,2.933503e-14,3.893032e-32
14.200,2.938552e-14,3.902349e-32
14.250,2.943572e-14,3.911615e-32
14.300,2.948562e-14,3.920831e-32
14.350,2.953523e-14,3.929997e-32
14.400,2.958455e-14,3.939114e-32
14.450,2.963359e-14,3.948182e-32
14.500,2.968235e-14,3.957201e-32
14.550,2.973082e-14,3.966171e-32
14.600,2.977901e-14,3.975093e-32
14.650,2.982692e-14,3.983967e-32
14.700,2.987455e-14,3.992794e-32
14.750,2.992192e-14,4.001572e-32
14.800,2.996900e-14,4.010304e-32
14.850,3.001582e-14,4.018989e-32
14.900,3.006237e-14,4.027627e-32
14.950,3.010865e-14,4.036219e-32
15.000,3.015467e-14,4.044765e-32
15.050,3.020042e-14,4.053265e-32
15.100,3.024591e-14,4.061719e-32
15.150,3.029114e-14,4.070128e-32
15.200,3.033612e-14,4.078492e-32
15.250,3.038083e-14,4.086811e-32
15.300,3.042530e-14,4.095086e-32
15.350,3.046950e-14,4.103316e-32
15.400,3.051346e-14,4.111503e-32
15.450,3.055717e-14,4.119646e-32
15.500,3.060063e-14,4.127745e-32
15.550,3.064384e-14,4.135801e-32
15.600,3.068681e-14,4.143814e-32
15.650,3.072953e-14,4.151784e-32
15.700,3.077201e-14,4.159712e-32
15.750,3.081425e-14,4.167597e-32
15.800,3.085626e-14,4.175441e-32
15.850,3.089802e-14,4.183242e-32
15.900,3.093955e-14,4.191002e-32
15.950,3.098085e-14,4.198721e-32
16.000,3.102191e-14,4.206399e-32
16.050,3.106275e-14,4.214035e-32
16.100,3.110335e-14,4.221632e-32
16.150,3.114373e-14,4.229187e-32
16.200,3.118387e-14,4.236703e-32
16.250,3.122380e-14,4.244179e-32
16.300,3.126350e-14,4.251615e-32
16.350,3.130297e-14,4.259011e-32
16.400,3.134223e-14,4.266368e-32
16.450,3.138126e-14,4.273686e-32
16.500,3.142008e-14,4.280966e-32
16.550,3.145868e-14,4.288206e-32
16.600,3.149706e-14,4.295408e-32
16.650,3.153523e-14,4.302572e-32
16.700,3.157319e-14,4.309699e-32
16.750,3.161093e-14,4.316787e-32
16.800,3.164847e-14,4.323837e-32
16.850,3.168579e-14,4.330851e-32
16.900,3.172291e-14,4.337827e-32
16.950,3.175982e-14,4.344766e-32
17.000,3.179652e-14,4.351669e-32
17.050,3.183302e-14,4.358535e-32
17.100,3.186932e-14,4.365364e-32
17.150,3.190541e-14,4.372158e-32
17.200,3.194131e-14,4.378915e-32
17.250,3.197700e-14,4.385637e-32
17.300,3.201250e-14,4.392323e-32
17.350,3.204780e-14,4.398974e-32
17.400,3.208290e-14,4.405590e-32
17.450,3.211781e-14,4.412170e-32
17.500,3.215253e-14,4.418716e-32
17.550,3.218705e-14,4.425227e-32
17.600,3.222138e-14,4.431704e-32
17.650,3.225552e-14,4.438147e-32
17.700,3.228947e-14,4.444555e-32
17.750,3.232323e-14,4.450930e-32
17.800,3.235681e-14,4.457271e-32
17.850,3.239020e-14,4.463578e-32
17.900,3.242340e-14,4.469853e-32
17.950,3.245642e-14,4.476093e-32
18.000,3.248926e-14,4.482301e-32
18.050,3.252192e-14,4.488477e-32
18.100,3.255439e-14,4.494619e-32
18.150,3.258669e-14,4.500729e-32
18.200,3.261880e-14,4.506807e-32
18.250,3.265074e-14,4.512853e-32
18.300,3.268250e-14,4.518866e-32
18.350,3.271409e-14,4.524848e-32
18.400,3.274550e-14,4.530799e-32
18.450,3.277673e-14,4.536717e-32
18.500,3.280780e-14,4.542605e-32
18.550,3.283869e-14,4.548461e-32
18.600,3.286941e-14,4.554287e-32
18.650,3.289996e-14,4.560082e-32
18.700,3.293034e-14,4.565846e-32
18.750,3.296055e-14,4.571579e-32
18.800,3.299059e-14,4.577282e-32
18.850,3.302047e-14,4.582955e-32
18.900,3.305018e-14,4.588599e-32
18.950,3.307973e-14,4.594212e-32
19.000,3.310912e-14,4.599795e-32
19.050,3.313834e-14,4.605349e-32
19.100,3.316740e-14,4.610874e-32
19.150,3.319629e-14,4.616369e-32
19.200,3.322503e-14,4.621835e-32
19.250,3.325361e-14,4.627273e-32
19.300,3.328203e-14,4.632681e-32
19.350,3.331029e-14,4.638061e-32
19.400,3.333839e-14,4.643412e-32
19.450,3.336634e-14,4.648735e-32
19.500,3.339413e-14,4.654030e-32
19.550,3.342177e-14,4.659297e-32
19.600,3.344925e-14,4.664535e-32
19.650,3.347658e-14,4.669746e-32
19.700,3.350376e-14,4.674930e-32
19.750,3.353079e-14,4.680085e-32
19.800,3.355767e-14,4.685214e-32
19.850,3.358439e-14,4.690315e-32
19.900,3.361097e-14,4.695389e-32
19.950,3.363740e-14,4.700436e-32
20.000,3.366368e-14,4.705457e-32
