# Excitation rates (iaa, 12 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
0.500,9.199929e-17,0.000000e+00
0.550,1.329232e-16,0.000000e+00
0.600,1.808046e-16,0.000000e+00
0.650,2.347661e-16,0.000000e+00
0.700,2.938892e-16,0.000000e+00
0.750,3.572837e-16,0.000000e+00
0.800,4.241267e-16,0.000000e+00
0.850,4.936802e-16,0.000000e+00
0.900,5.652977e-16,0.000000e+00
0.950,6.384217e-16,0.000000e+00
1.000,7.125787e-16,0.000000e+00
1.050,7.873710e-16,0.000000e+00
1.100,8.624688e-16,0.000000e+00
1.150,9.376023e-16,0.000000e+00
1.200,1.012553e-15,0.000000e+00
1.250,1.087148e-15,0.000000e+00
1.300,1.161253e-15,0.000000e+00
1.350,1.234764e-15,0.000000e+00
1.400,1.307609e-15,0.000000e+00
1.450,1.379737e-15,0.000000e+00
1.500,1.451116e-15,0.000000e+00
1.550,1.521733e-15,0.000000e+00
1.600,1.591586e-15,0.000000e+00
1.650,1.660685e-15,0.000000e+00
1.700,1.729050e-15,0.000000e+00
1.750,1.796706e-15,0.000000e+00
1.800,1.863686e-15,0.000000e+00
1.850,1.930025e-15,0.000000e+00
1.900,1.995762e-15,0.000000e+00
1.950,2.060939e-15,0.000000e+00
2.000,2.125598e-15,0.000000e+00
2.050,2.189781e-15,0.000000e+00
2.100,2.253533e-15,0.000000e+00
2.150,2.316895e-15,0.000000e+00
2.200,2.379909e-15,0.000000e+00
2.250,2.442616e-15,0.000000e+00
2.300,2.505055e-15,0.000000e+00
2.350,2.567265e-15,0.000000e+00
2.400,2.629281e-15,0.000000e+00
2.450,2.691137e-15,0.000000e+00
2.500,2.752866e-15,0.000000e+00
2.550,2.814498e-15,0.000000e+00
2.600,2.876061e-15,0.000000e+00
2.650,2.937584e-15,0.000000e+00
2.700,2.999089e-15,0.000000e+00
2.750,3.060600e-15,0.000000e+00
2.800,3.122139e-15,0.000000e+00
2.850,3.183723e-15,0.000000e+00
2.900,3.245371e-15,0.000000e+00
2.950,3.307099e-15,0.000000e+00
3.000,3.368921e-15,0.000000e+00
3.050,3.430850e-15,0.000000e+00
3.100,3.492896e-15,0.000000e+00
3.150,3.555071e-15,0.000000e+00
3.200,3.617383e-15,0.000000e+00
3.250,3.679839e-15,0.000000e+00
3.300,3.742446e-15,0.000000e+00
3.350,3.805209e-15,0.000000e+00
3.400,3.868133e-15,0.000000e+00
3.450,3.931220e-15,0.000000e+00
3.500,3.994473e-15,0.000000e+00
3.550,4.057895e-15,0.000000e+00
3.600,4.121484e-15,0.000000e+00
3.650,4.185243e-15,0.000000e+00
3.700,4.249171e-15,0.000000e+00
3.750,4.313265e-15,0.000000e+00
3.800,4.377526e-15,0.000000e+00
3.850,4.441950e-15,0.000000e+00
3.900,4.506535e-15,0.000000e+00
3.950,4.571279e-15,0.000000e+00
4.000,4.636177e-15,0.000000e+00
4.050,4.701227e-15,0.000000e+00
4.100,4.766423e-15,0.000000e+00
4.150,4.831762e-15,0.000000e+00
4.200,4.897240e-15,0.000000e+00
4.250,4.962850e-15,0.000000e+00
4.300,5.028590e-15,0.000000e+00
4.350,5.094452e-15,0.000000e+00
4.400,5.160432e-15,0.000000e+00
4.450,5.226525e-15,0.000000e+00
4.500,5.292725e-15,0.000000e+00
4.550,5.359027e-15,0.000000e+00
4.600,5.425424e-15,0.000000e+00
4.650,5.491911e-15,0.000000e+00
4.700,5.558482e-15,0.000000e+00
4.750,5.625132e-15,0.000000e+00
4.800,5.691854e-15,0.000000e+00
4.850,5.758643e-15,0.000000e+00
4.900,5.825493e-15,0.000000e+00
4.950,5.892398e-15,0.000000e+00
5.000,5.959352e-15,0.000000e+00
5.050,6.026349e-15,0.000000e+00
5.100,6.093385e-15,0.000000e+00
5.150,6.160452e-15,0.000000e+00
5.200,6.227546e-15,0.000000e+00
5.250,6.294661e-15,0.000000e+00
5.300,6.361791e-15,0.000000e+00
5.350,6.428932e-15,0.000000e+00
5.400,6.496077e-15,0.000000e+00
5.450,6.563221e-15,0.000000e+00
5.500,6.630360e-15,0.000000e+00
5.550,6.697487e-15,0.000000e+00
5.600,6.764599e-15,0.000000e+00
5.650,6.831690e-15,0.000000e+00
5.700,6.898755e-15,0.000000e+00
5.750,6.965789e-15,0.000000e+00
5.800,7.032788e-15,0.000000e+00
5.850,7.099747e-15,0.000000e+00
5.900,7.166662e-15,0.000000e+00
5.950,7.233528e-15,0.000000e+00
6.000,7.300340e-15,0.000000e+00
6.050,7.367096e-15,0.000000e+00
6.100,7.433790e-15,0.000000e+00
6.150,7.500418e-15,0.000000e+00
6.200,7.566977e-15,0.000000e+00
6.250,7.633463e-15,0.000000e+00
6.300,7.699871e-15,0.000000e+00
6.350,7.766199e-15,0.000000e+00
6.400,7.832442e-15,0.000000e+00
6.450,7.898597e-15,0.000000e+00
6.500,7.964661e-15,0.000000e+00
6.550,8.030630e-15,0.000000e+00
6.600,8.096502e-15,0.000000e+00
6.650,8.162272e-15,0.000000e+00
6.700,8.227939e-15,0.000000e+00
6.750,8.293498e-15,0.000000e+00
6.800,8.358948e-15,0.000000e+00
6.850,8.424284e-15,0.000000e+00
6.900,8.489505e-15,0.000000e+00
6.950,8.554608e-15,0.000000e+00
7.000,8.619590e-15,0.000000e+00
7.050,8.684449e-15,0.000000e+00
7.100,8.749182e-15,0.000000e+00
7.150,8.813786e-15,0.000000e+00
7.200,8.878261e-15,0.000000e+00
7.250,8.942603e-15,0.000000e+00
7.300,9.006810e-15,0.000000e+00
7.350,9.070880e-15,0.000000e+00
7.400,9.134812e-15,0.000000e+00
7.450,9.198602e-15,0.000000e+00
7.500,9.262250e-15,0.000000e+00
7.550,9.325754e-15,0.000000e+00
7.600,9.389111e-15,0.000000e+00
7.650,9.452321e-15,0.000000e+00
7.700,9.515380e-15,0.000000e+00
7.750,9.578289e-15,0.000000e+00
7.800,9.641045e-15,0.000000e+00
7.850,9.703647e-15,0.000000e+00
7.900,9.766093e-15,0.000000e+00
7.950,9.828382e-15,0.000000e+00
8.000,9.890513e-15,0.000000e+00
8.050,9.952484e-15,0.000000e+00
8.100,1.001430e-14,0.000000e+00
8.150,1.007594e-14,0.000000e+00
8.200,1.013743e-14,0.000000e+00
8.250,1.019875e-14,0.000000e+00
8.300,1.025991e-14,0.000000e+00
8.350,1.032090e-14,0.000000e+00
8.400,1.038172e-14,0.000000e+00
8.450,1.044238e-14,0.000000e+00
8.500,1.050287e-14,0.000000e+00
