# Excitation rates (biagi, 51 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
12.950,2.500915e-14,4.714238e-32
13.000,2.510094e-14,4.731668e-32
13.050,2.519232e-14,4.749020e-32
13.100,2.528330e-14,4.766296e-32
13.150,2.537387e-14,4.783496e-32
13.200,2.546405e-14,4.800619e-32
13.250,2.555382e-14,4.817668e-32
13.300,2.564320e-14,4.834641e-32
13.350,2.573219e-14,4.851540e-32
13.400,2.582078e-14,4.868365e-32
13.450,2.590899e-14,4.885116e-32
13.500,2.599680e-14,4.901794e-32
13.550,2.608423e-14,4.918399e-32
13.600,2.617128e-14,4.934932e-32
13.650,2.625795e-14,4.951392e-32
13.700,2.634425e-14,4.967781e-32
13.750,2.643016e-14,4.984099e-32
13.800,2.651570e-14,5.000346e-32
13.850,2.660087e-14,5.016523e-32
13.900,2.668568e-14,5.032630e-32
13.950,2.677011e-14,5.048667e-32
14.000,2.685418e-14,5.064636e-32
14.050,2.693789e-14,5.080535e-32
14.100,2.702124e-14,5.096366e-32
14.150,2.710423e-14,5.112130e-32
14.200,2.718686e-14,5.127826e-32
14.250,2.726914e-14,5.143455e-32
14.300,2.735107e-14,5.159017e-32
14.350,2.743265e-14,5.174513e-32
14.400,2.751388e-14,5.189944e-32
14.450,2.759477e-14,5.205309e-32
14.500,2.767531e-14,5.220609e-32
14.550,2.775552e-14,5.235844e-32
14.600,2.783538e-14,5.251015e-32
14.650,2.791491e-14,5.266122e-32
14.700,2.799411e-14,5.281166e-32
14.750,2.807297e-14,5.296147e-32
14.800,2.815150e-14,5.311066e-32
14.850,2.822971e-14,5.325922e-32
14.900,2.830759e-14,5.340716e-32
14.950,2.838514e-14,5.355448e-32
15.000,2.846237e-14,5.370120e-32
15.050,2.853929e-14,5.384731e-32
15.100,2.861588e-14,5.399281e-32
15.150,2.869216e-14,5.413772e-32
15.200,2.876813e-14,5.428203e-32
15.250,2.884378e-14,5.442575e-32
15.300,2.891913e-14,5.456888e-32
15.350,2.899416e-14,5.471143e-32
15.400,2.906889e-14,5.485340e-32
15.450,2.914332e-14,5.499478e-32
15.500,2.921745e-14,5.513560e-32
15.550,2.929127e-14,5.527585e-32
15.600,2.936480e-14,5.541553e-32
15.650,2.943803e-14,5.555464e-32
15.700,2.951097e-14,5.569320e-32
15.750,2.958361e-14,5.583120e-32
15.800,2.965596e-14,5.596865e-32
15.850,2.972803e-14,5.610556e-32
15.900,2.979981e-14,5.624191e-32
15.950,2.987130e-14,5.637773e-32
16.000,2.994251e-14,5.651301e-32
16.050,3.001344e-14,5.664775e-32
16.100,3.008409e-14,5.678196e-32
16.150,3.015446e-14,5.691564e-32
16.200,3.022455e-14,5.704880e-32
16.250,3.029438e-14,5.718144e-32
16.300,3.036392e-14,5.731356e-32
16.350,3.043320e-14,5.744517e-32
16.400,3.050221e-14,5.757626e-32
16.450,3.057095e-14,5.770685e-32
16.500,3.063943e-14,5.783693e-32
16.550,3.070764e-14,5.796651e-32
16.600,3.077559e-14,5.809559e-32
16.650,3.084328e-14,5.822417e-32
16.700,3.091071e-14,5.835227e-32
16.750,3.097788e-14,5.847987e-32
16.800,3.104480e-14,5.860699e-32
16.850,3.111146e-14,5.873362e-32
16.900,3.117787e-14,5.885978e-32
16.950,3.124403e-14,5.898546e-32
17.000,3.130994e-14,5.911066e-32
17.050,3.137560e-14,5.923539e-32
17.100,3.144102e-14,5.935966e-32
17.150,3.150619e-14,5.948346e-32
17.200,3.157112e-14,5.960680e-32
17.250,3.163581e-14,5.972968e-32
17.300,3.170026e-14,5.985210e-32
17.350,3.176447e-14,5.997407e-32
17.400,3.182844e-14,6.009559e-32
17.450,3.189218e-14,6.021666e-32
17.500,3.195568e-14,6.033728e-32
17.550,3.201895e-14,6.045746e-32
17.600,3.208199e-14,6.057721e-32
17.650,3.214480e-14,6.069651e-32
17.700,3.220738e-14,6.081539e-32
17.750,3.226974e-14,6.093383e-32
17.800,3.233186e-14,6.105184e-32
17.850,3.239377e-14,6.116943e-32
17.900,3.245545e-14,6.128659e-32
17.950,3.251691e-14,6.140333e-32
18.000,3.257815e-14,6.151966e-32
18.050,3.263918e-14,6.163556e-32
18.100,3.269998e-14,6.175106e-32
18.150,3.276057e-14,6.186614e-32
18.200,3.282095e-14,6.198082e-32
18.250,3.288111e-14,6.209509e-32
18.300,3.294106e-14,6.220895e-32
18.350,3.300080e-14,6.232242e-32
18.400,3.306033e-14,6.243549e-32
18.450,3.311965e-14,6.254816e-32
18.500,3.317876e-14,6.266044e-32
18.550,3.323767e-14,6.277233e-32
18.600,3.329638e-14,6.288383e-32
18.650,3.335488e-14,6.299494e-32
18.700,3.341318e-14,6.310567e-32
18.750,3.347128e-14,6.321601e-32
18.800,3.352918e-14,6.332598e-32
18.850,3.358688e-14,6.343557e-32
18.900,3.364438e-14,6.354478e-32
18.950,3.370169e-14,6.365363e-32
19.000,3.375881e-14,6.376210e-32
19.050,3.381573e-14,6.387020e-32
19.100,3.387245e-14,6.397794e-32
19.150,3.392899e-14,6.408531e-32
19.200,3.398534e-14,6.419232e-32
19.250,3.404149e-14,6.429897e-32
19.300,3.409746e-14,6.440527e-32
19.350,3.415324e-14,6.451120e-32
19.400,3.420884e-14,6.461679e-32
19.450,3.426425e-14,6.472202e-32
19.500,3.431948e-14,6.482691e-32
19.550,3.437452e-14,6.493144e-32
19.600,3.442939e-14,6.503564e-32
19.650,3.448407e-14,6.513948e-32
19.700,3.453858e-14,6.524299e-32
19.750,3.459290e-14,6.534616e-32
19.800,3.464705e-14,6.544899e-32
19.850,3.470102e-14,6.555148e-32
19.900,3.475482e-14,6.565364e-32
19.950,3.480844e-14,6.575547e-32
20.000,3.486189e-14,6.585697e-32
