# Excitation rates (biagi, 11 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
10.900,2.800535e-14,3.183585e-32
10.950,2.808601e-14,3.195769e-32
11.000,2.816622e-14,3.207886e-32
11.050,2.824598e-14,3.219937e-32
11.100,2.832529e-14,3.231923e-32
11.150,2.840416e-14,3.243844e-32
11.200,2.848260e-14,3.255700e-32
11.250,2.856060e-14,3.267492e-32
11.300,2.863816e-14,3.279219e-32
11.350,2.871530e-14,3.290883e-32
11.400,2.879202e-14,3.302484e-32
11.450,2.886831e-14,3.314022e-32
11.500,2.894418e-14,3.325498e-32
11.550,2.901963e-14,3.336911e-32
11.600,2.909467e-14,3.348263e-32
11.650,2.916930e-14,3.359552e-32
11.700,2.924353e-14,3.370781e-32
11.750,2.931735e-14,3.381949e-32
11.800,2.939076e-14,3.393057e-32
11.850,2.946378e-14,3.404105e-32
11.900,2.953640e-14,3.415093e-32
11.950,2.960863e-14,3.426021e-32
12.000,2.968047e-14,3.436891e-32
12.050,2.975193e-14,3.447701e-32
12.100,2.982300e-14,3.458454e-32
12.150,2.989368e-14,3.469148e-32
12.200,2.996399e-14,3.479785e-32
12.250,3.003393e-14,3.490365e-32
12.300,3.010348e-14,3.500887e-32
12.350,3.017267e-14,3.511353e-32
12.400,3.024149e-14,3.521762e-32
12.450,3.030995e-14,3.532116e-32
12.500,3.037804e-14,3.542414e-32
12.550,3.044578e-14,3.552656e-32
12.600,3.051315e-14,3.562844e-32
12.650,3.058018e-14,3.572977e-32
12.700,3.064684e-14,3.583055e-32
12.750,3.071316e-14,3.593079e-32
12.800,3.077914e-14,3.603050e-32
12.850,3.084477e-14,3.612967e-32
12.900,3.091005e-14,3.622831e-32
12.950,3.097500e-14,3.632643e-32
13.000,3.103961e-14,3.642402e-32
13.050,3.110388e-14,3.652108e-32
13.100,3.116782e-14,3.661763e-32
13.150,3.123144e-14,3.671366e-32
13.200,3.129472e-14,3.680918e-32
13.250,3.135768e-14,3.690420e-32
13.300,3.142032e-14,3.699870e-32
13.350,3.148263e-14,3.709270e-32
13.400,3.154463e-14,3.718620e-32
13.450,3.160631e-14,3.727921e-32
13.500,3.166768e-14,3.737172e-32
13.550,3.172873e-14,3.746373e-32
13.600,3.178948e-14,3.755526e-32
13.650,3.184992e-14,3.764631e-32
13.700,3.191005e-14,3.773687e-32
13.750,3.196988e-14,3.782695e-32
13.800,3.202941e-14,3.791655e-32
13.850,3.208865e-14,3.800568e-32
13.900,3.214758e-14,3.809434e-32
13.950,3.220622e-14,3.818253e-32
14.000,3.226457e-14,3.827025e-32
14.050,3.232263e-14,3.835751e-32
14.100,3.238040e-14,3.844431e-32
14.150,3.243788e-14,3.853065e-32
14.200,3.249508e-14,3.861654e-32
14.250,3.255199e-14,3.870197e-32
14.300,3.260863e-14,3.878696e-32
14.350,3.266498e-14,3.887149e-32
14.400,3.272106e-14,3.895559e-32
14.450,3.277687e-14,3.903924e-32
14.500,3.283240e-14,3.912245e-32
14.550,3.288766e-14,3.920523e-32
14.600,3.294265e-14,3.928757e-32
14.650,3.299738e-14,3.936948e-32
14.700,3.305184e-14,3.945097e-32
14.750,3.310603e-14,3.953202e-32
14.800,3.315996e-14,3.961266e-32
14.850,3.321364e-14,3.969287e-32
14.900,3.326705e-14,3.977266e-32
14.950,3.332021e-14,3.985204e-32
15.000,3.337311e-14,3.993100e-32
15.050,3.342576e-14,4.000955e-32
15.100,3.347816e-14,4.008769e-32
15.150,3.353031e-14,4.016543e-32
15.200,3.358220e-14,4.024276e-32
15.250,3.363386e-14,4.031969e-32
15.300,3.368526e-14,4.039622e-32
15.350,3.373643e-14,4.047235e-32
15.400,3.378735e-14,4.054809e-32
15.450,3.383803e-14,4.062344e-32
15.500,3.388848e-14,4.069839e-32
15.550,3.393868e-14,4.077296e-32
15.600,3.398865e-14,4.084714e-32
15.650,3.403839e-14,4.092094e-32
15.700,3.408789e-14,4.099436e-32
15.750,3.413717e-14,4.106740e-32
15.800,3.418621e-14,4.114006e-32
15.850,3.423502e-14,4.121235e-32
15.900,3.428361e-14,4.128426e-32
15.950,3.433198e-14,4.135581e-32
16.000,3.438011e-14,4.142698e-32
16.050,3.442803e-14,4.149780e-32
16.100,3.447573e-14,4.156824e-32
16.150,3.452320e-14,4.163833e-32
16.200,3.457046e-14,4.170806e-32
16.250,3.461750e-14,4.177743e-32
16.300,3.466433e-14,4.184644e-32
16.350,3.471094e-14,4.191510e-32
16.400,3.475734e-14,4.198341e-32
16.450,3.480353e-14,4.205137e-32
16.500,3.484950e-14,4.211898e-32
16.550,3.489527e-14,4.218625e-32
16.600,3.494083e-14,4.225317e-32
16.650,3.498619e-14,4.231976e-32
16.700,3.503134e-14,4.238600e-32
16.750,3.507628e-14,4.245191e-32
16.800,3.512102e-14,4.251748e-32
16.850,3.516557e-14,4.258272e-32
16.900,3.520991e-14,4.264762e-32
16.950,3.525405e-14,4.271220e-32
17.000,3.529799e-14,4.277645e-32
17.050,3.534174e-14,4.284037e-32
17.100,3.538529e-14,4.290397e-32
17.150,3.542865e-14,4.296725e-32
17.200,3.547182e-14,4.303020e-32
17.250,3.551479e-14,4.309284e-32
17.300,3.555757e-14,4.315516e-32
17.350,3.560016e-14,4.321717e-32
17.400,3.564257e-14,4.327886e-32
17.450,3.568478e-14,4.334024e-32
17.500,3.572681e-14,4.340132e-32
17.550,3.576866e-14,4.346208e-32
17.600,3.581032e-14,4.352254e-32
17.650,3.585179e-14,4.358269e-32
17.700,3.589309e-14,4.364254e-32
17.750,3.593420e-14,4.370209e-32
17.800,3.597514e-14,4.376135e-32
17.850,3.601589e-14,4.382030e-32
17.900,3.605647e-14,4.387896e-32
17.950,3.609687e-14,4.393732e-32
18.000,3.613709e-14,4.399539e-32
18.050,3.617714e-14,4.405317e-32
18.100,3.621701e-14,4.411066e-32
18.150,3.625671e-14,4.416786e-32
18.200,3.629624e-14,4.422478e-32
18.250,3.633560e-14,4.428141e-32
18.300,3.637479e-14,4.433776e-32
18.350,3.641380e-14,4.439383e-32
18.400,3.645265e-14,4.444962e-32
18.450,3.649133e-14,4.450513e-32
18.500,3.652985e-14,4.456037e-32
18.550,3.656820e-14,4.461533e-32
18.600,3.660638e-14,4.467001e-32
18.650,3.664441e-14,4.472442e-32
18.700,3.668226e-14,4.477857e-32
18.750,3.671996e-14,4.483244e-32
18.800,3.675749e-14,4.488605e-32
18.850,3.679487e-14,4.493939e-32
18.900,3.683208e-14,4.499246e-32
18.950,3.686914e-14,4.504528e-32
19.000,3.690604e-14,4.509783e-32
19.050,3.694278e-14,4.515012e-32
19.100,3.697936e-14,4.520215e-32
19.150,3.701579e-14,4.525392e-32
19.200,3.705207e-14,4.530544e-32
19.250,3.708819e-14,4.535670e-32
19.300,3.712416e-14,4.540772e-32
19.350,3.715998e-14,4.545847e-32
19.400,3.719564e-14,4.550898e-32
19.450,3.723115e-14,4.555924e-32
19.500,3.726652e-14,4.560925e-32
19.550,3.730173e-14,4.565902e-32
19.600,3.733680e-14,4.570854e-32
19.650,3.737172e-14,4.575781e-32
19.700,3.740649e-14,4.580685e-32
19.750,3.744112e-14,4.585564e-32
19.800,3.747560e-14,4.590419e-32
19.850,3.750994e-14,4.595251e-32
19.900,3.754413e-14,4.600059e-32
19.950,3.757818e-14,4.604843e-32
20.000,3.761209e-14,4.609604e-32
