# Vorberechnete Xenon-Anregungsraten (Biagi/LXCat, 48 Prozesse)
# Kex_total = Summe_i Kex_i(Te)
# Pexc_coeff = Summe_i [Kex_i(Te) * Eexc_i]  (multipliziere mit n*ng fuer W/m^3)
# Te in eV, Kex in m^3/s, Pexc_coeff in J*m^3/s
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
6.500,1.905744e-14,3.051034e-32
6.550,1.931064e-14,3.092092e-32
6.600,1.956344e-14,3.133095e-32
6.650,1.981583e-14,3.174038e-32
6.700,2.006777e-14,3.214918e-32
6.750,2.031925e-14,3.255733e-32
6.800,2.057025e-14,3.296480e-32
6.850,2.082076e-14,3.337155e-32
6.900,2.107075e-14,3.377757e-32
6.950,2.132022e-14,3.418281e-32
7.000,2.156915e-14,3.458727e-32
7.050,2.181752e-14,3.499090e-32
7.100,2.206532e-14,3.539370e-32
7.150,2.231253e-14,3.579564e-32
7.200,2.255915e-14,3.619669e-32
7.250,2.280516e-14,3.659685e-32
7.300,2.305056e-14,3.699607e-32
7.350,2.329532e-14,3.739436e-32
7.400,2.353943e-14,3.779169e-32
7.450,2.378290e-14,3.818804e-32
7.500,2.402570e-14,3.858339e-32
7.550,2.426784e-14,3.897774e-32
7.600,2.450929e-14,3.937106e-32
7.650,2.475006e-14,3.976335e-32
7.700,2.499013e-14,4.015458e-32
7.750,2.522950e-14,4.054475e-32
7.800,2.546816e-14,4.093384e-32
7.850,2.570610e-14,4.132185e-32
7.900,2.594332e-14,4.170875e-32
7.950,2.617982e-14,4.209455e-32
8.000,2.641557e-14,4.247923e-32
8.050,2.665059e-14,4.286277e-32
8.100,2.688486e-14,4.324518e-32
8.150,2.711839e-14,4.362645e-32
8.200,2.735116e-14,4.400656e-32
8.250,2.758318e-14,4.438550e-32
8.300,2.781443e-14,4.476328e-32
8.350,2.804492e-14,4.513989e-32
8.400,2.827464e-14,4.551532e-32
8.450,2.850360e-14,4.588956e-32
8.500,2.873178e-14,4.626261e-32
8.550,2.895918e-14,4.663446e-32
8.600,2.918581e-14,4.700511e-32
8.650,2.941166e-14,4.737456e-32
8.700,2.963673e-14,4.774280e-32
8.750,2.986101e-14,4.810983e-32
8.800,3.008451e-14,4.847565e-32
8.850,3.030723e-14,4.884025e-32
8.900,3.052916e-14,4.920363e-32
8.950,3.075030e-14,4.956579e-32
9.000,3.097066e-14,4.992673e-32
9.050,3.119023e-14,5.028644e-32
9.100,3.140901e-14,5.064493e-32
9.150,3.162701e-14,5.100219e-32
9.200,3.184421e-14,5.135822e-32
9.250,3.206063e-14,5.171302e-32
9.300,3.227626e-14,5.206660e-32
9.350,3.249111e-14,5.241895e-32
9.400,3.270516e-14,5.277007e-32
9.450,3.291844e-14,5.311996e-32
9.500,3.313093e-14,5.346863e-32
9.550,3.334263e-14,5.381607e-32
9.600,3.355355e-14,5.416229e-32
9.650,3.376369e-14,5.450728e-32
9.700,3.397305e-14,5.485104e-32
9.750,3.418164e-14,5.519359e-32
9.800,3.438944e-14,5.553492e-32
9.850,3.459647e-14,5.587503e-32
9.900,3.480273e-14,5.621392e-32
9.950,3.500821e-14,5.655160e-32
10.000,3.521292e-14,5.688807e-32
10.050,3.541687e-14,5.722333e-32
10.100,3.562004e-14,5.755738e-32
10.150,3.582246e-14,5.789023e-32
10.200,3.602411e-14,5.822187e-32
10.250,3.622500e-14,5.855232e-32
10.300,3.642513e-14,5.888157e-32
10.350,3.662450e-14,5.920963e-32
10.400,3.682313e-14,5.953649e-32
10.450,3.702100e-14,5.986217e-32
10.500,3.721812e-14,6.018667e-32
10.550,3.741449e-14,6.050999e-32
10.600,3.761012e-14,6.083213e-32
10.650,3.780501e-14,6.115309e-32
10.700,3.799916e-14,6.147289e-32
10.750,3.819258e-14,6.179152e-32
10.800,3.838526e-14,6.210898e-32
10.850,3.857721e-14,6.242529e-32
10.900,3.876843e-14,6.274045e-32
10.950,3.895893e-14,6.305445e-32
11.000,3.914870e-14,6.336730e-32
11.050,3.933776e-14,6.367901e-32
11.100,3.952610e-14,6.398959e-32
11.150,3.971372e-14,6.429902e-32
11.200,3.990063e-14,6.460733e-32
11.250,4.008683e-14,6.491451e-32
11.300,4.027233e-14,6.522056e-32
11.350,4.045713e-14,6.552550e-32
11.400,4.064122e-14,6.582932e-32
11.450,4.082462e-14,6.613204e-32
11.500,4.100733e-14,6.643364e-32
11.550,4.118934e-14,6.673415e-32
11.600,4.137067e-14,6.703356e-32
11.650,4.155131e-14,6.733187e-32
11.700,4.173127e-14,6.762910e-32
11.750,4.191055e-14,6.792524e-32
11.800,4.208916e-14,6.822030e-32
11.850,4.226709e-14,6.851429e-32
11.900,4.244436e-14,6.880721e-32
11.950,4.262095e-14,6.909906e-32
12.000,4.279688e-14,6.938985e-32
12.050,4.297216e-14,6.967958e-32
12.100,4.314677e-14,6.996826e-32
12.150,4.332073e-14,7.025589e-32
12.200,4.349404e-14,7.054248e-32
12.250,4.366670e-14,7.082802e-32
12.300,4.383872e-14,7.111253e-32
12.350,4.401009e-14,7.139602e-32
12.400,4.418082e-14,7.167847e-32
12.450,4.435092e-14,7.195991e-32
12.500,4.452038e-14,7.224032e-32
12.550,4.468922e-14,7.251973e-32
12.600,4.485742e-14,7.279813e-32
12.650,4.502501e-14,7.307552e-32
12.700,4.519197e-14,7.335192e-32
12.750,4.535831e-14,7.362732e-32
12.800,4.552404e-14,7.390173e-32
12.850,4.568915e-14,7.417516e-32
12.900,4.585366e-14,7.444760e-32
12.950,4.601756e-14,7.471907e-32
13.000,4.618085e-14,7.498957e-32
13.050,4.634355e-14,7.525910e-32
13.100,4.650564e-14,7.552767e-32
13.150,4.666715e-14,7.579528e-32
13.200,4.682806e-14,7.606193e-32
13.250,4.698838e-14,7.632763e-32
13.300,4.714812e-14,7.659239e-32
13.350,4.730727e-14,7.685621e-32
13.400,4.746585e-14,7.711910e-32
13.450,4.762385e-14,7.738105e-32
13.500,4.778127e-14,7.764207e-32
13.550,4.793812e-14,7.790217e-32
13.600,4.809440e-14,7.816135e-32
13.650,4.825012e-14,7.841961e-32
13.700,4.840527e-14,7.867697e-32
13.750,4.855986e-14,7.893341e-32
13.800,4.871390e-14,7.918896e-32
13.850,4.886738e-14,7.944361e-32
13.900,4.902031e-14,7.969736e-32
13.950,4.917269e-14,7.995023e-32
14.000,4.932452e-14,8.020221e-32
14.050,4.947581e-14,8.045331e-32
14.100,4.962656e-14,8.070353e-32
14.150,4.977677e-14,8.095288e-32
14.200,4.992645e-14,8.120137e-32
14.250,5.007559e-14,8.144898e-32
14.300,5.022420e-14,8.169574e-32
14.350,5.037229e-14,8.194164e-32
14.400,5.051985e-14,8.218669e-32
14.450,5.066688e-14,8.243089e-32
14.500,5.081340e-14,8.267425e-32
14.550,5.095940e-14,8.291677e-32
14.600,5.110488e-14,8.315845e-32
14.650,5.124986e-14,8.339930e-32
14.700,5.139432e-14,8.363932e-32
14.750,5.153828e-14,8.387851e-32
14.800,5.168173e-14,8.411689e-32
14.850,5.182468e-14,8.435445e-32
14.900,5.196713e-14,8.459120e-32
14.950,5.210908e-14,8.482714e-32
15.000,5.225054e-14,8.506227e-32
15.050,5.239151e-14,8.529660e-32
15.100,5.253198e-14,8.553014e-32
15.150,5.267197e-14,8.576288e-32
15.200,5.281148e-14,8.599483e-32
15.250,5.295050e-14,8.622600e-32
15.300,5.308904e-14,8.645639e-32
15.350,5.322711e-14,8.668599e-32
15.400,5.336470e-14,8.691482e-32
15.450,5.350181e-14,8.714288e-32
15.500,5.363846e-14,8.737017e-32
15.550,5.377464e-14,8.759670e-32
15.600,5.391035e-14,8.782247e-32
15.650,5.404560e-14,8.804748e-32
15.700,5.418038e-14,8.827174e-32
15.750,5.431471e-14,8.849525e-32
15.800,5.444858e-14,8.871801e-32
15.850,5.458200e-14,8.894003e-32
15.900,5.471496e-14,8.916131e-32
15.950,5.484747e-14,8.938186e-32
16.000,5.497954e-14,8.960167e-32
16.050,5.511116e-14,8.982075e-32
16.100,5.524233e-14,9.003911e-32
16.150,5.537306e-14,9.025675e-32
16.200,5.550336e-14,9.047367e-32
16.250,5.563321e-14,9.068987e-32
16.300,5.576264e-14,9.090536e-32
16.350,5.589162e-14,9.112014e-32
16.400,5.602018e-14,9.133422e-32
16.450,5.614831e-14,9.154760e-32
16.500,5.627601e-14,9.176027e-32
16.550,5.640329e-14,9.197225e-32
16.600,5.653014e-14,9.218354e-32
16.650,5.665657e-14,9.239414e-32
16.700,5.678259e-14,9.260406e-32
16.750,5.690819e-14,9.281329e-32
16.800,5.703337e-14,9.302184e-32
16.850,5.715814e-14,9.322972e-32
16.900,5.728250e-14,9.343692e-32
16.950,5.740645e-14,9.364345e-32
17.000,5.752999e-14,9.384931e-32
17.050,5.765313e-14,9.405452e-32
17.100,5.777587e-14,9.425906e-32
17.150,5.789820e-14,9.446294e-32
17.200,5.802014e-14,9.466616e-32
17.250,5.814168e-14,9.486874e-32
17.300,5.826282e-14,9.507066e-32
17.350,5.838357e-14,9.527194e-32
17.400,5.850392e-14,9.547258e-32
17.450,5.862389e-14,9.567258e-32
17.500,5.874347e-14,9.587194e-32
17.550,5.886266e-14,9.607066e-32
17.600,5.898147e-14,9.626876e-32
17.650,5.909990e-14,9.646622e-32
17.700,5.921794e-14,9.666306e-32
17.750,5.933561e-14,9.685928e-32
17.800,5.945289e-14,9.705487e-32
17.850,5.956981e-14,9.724985e-32
17.900,5.968635e-14,9.744421e-32
17.950,5.980251e-14,9.763797e-32
18.000,5.991831e-14,9.783111e-32
18.050,6.003374e-14,9.802365e-32
18.100,6.014880e-14,9.821558e-32
18.150,6.026349e-14,9.840691e-32
18.200,6.037782e-14,9.859765e-32
18.250,6.049179e-14,9.878779e-32
18.300,6.060540e-14,9.897733e-32
18.350,6.071865e-14,9.916629e-32
18.400,6.083154e-14,9.935465e-32
18.450,6.094408e-14,9.954244e-32
18.500,6.105626e-14,9.972964e-32
18.550,6.116810e-14,9.991626e-32
18.600,6.127958e-14,1.001023e-31
18.650,6.139071e-14,1.002878e-31
18.700,6.150149e-14,1.004727e-31
18.750,6.161193e-14,1.006570e-31
18.800,6.172203e-14,1.008407e-31
18.850,6.183178e-14,1.010239e-31
18.900,6.194119e-14,1.012066e-31
18.950,6.205026e-14,1.013886e-31
19.000,6.215899e-14,1.015702e-31
19.050,6.226739e-14,1.017511e-31
19.100,6.237545e-14,1.019315e-31
19.150,6.248317e-14,1.021114e-31
19.200,6.259057e-14,1.022907e-31
19.250,6.269763e-14,1.024695e-31
19.300,6.280437e-14,1.026477e-31
19.350,6.291077e-14,1.028254e-31
19.400,6.301685e-14,1.030025e-31
19.450,6.312261e-14,1.031791e-31
19.500,6.322804e-14,1.033552e-31
19.550,6.333315e-14,1.035307e-31
19.600,6.343794e-14,1.037057e-31
19.650,6.354241e-14,1.038802e-31
19.700,6.364656e-14,1.040542e-31
19.750,6.375040e-14,1.042276e-31
19.800,6.385392e-14,1.044005e-31
19.850,6.395713e-14,1.045729e-31
19.900,6.406002e-14,1.047448e-31
19.950,6.416260e-14,1.049162e-31
20.000,6.426488e-14,1.050871e-31
