# Excitation rates (puech, 40 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
7.350,5.796999e-15,1.222061e-32
7.400,5.876658e-15,1.238958e-32
7.450,5.956344e-15,1.255863e-32
7.500,6.036050e-15,1.272774e-32
7.550,6.115770e-15,1.289689e-32
7.600,6.195495e-15,1.306607e-32
7.650,6.275219e-15,1.323526e-32
7.700,6.354936e-15,1.340445e-32
7.750,6.434638e-15,1.357362e-32
7.800,6.514320e-15,1.374277e-32
7.850,6.593974e-15,1.391188e-32
7.900,6.673596e-15,1.408093e-32
7.950,6.753178e-15,1.424991e-32
8.000,6.832716e-15,1.441881e-32
8.050,6.912203e-15,1.458762e-32
8.100,6.991634e-15,1.475633e-32
8.150,7.071003e-15,1.492491e-32
8.200,7.150306e-15,1.509338e-32
8.250,7.229537e-15,1.526170e-32
8.300,7.308691e-15,1.542987e-32
8.350,7.387764e-15,1.559789e-32
8.400,7.466750e-15,1.576573e-32
8.450,7.545646e-15,1.593340e-32
8.500,7.624446e-15,1.610088e-32
8.550,7.703146e-15,1.626815e-32
8.600,7.781743e-15,1.643523e-32
8.650,7.860231e-15,1.660208e-32
8.700,7.938607e-15,1.676871e-32
8.750,8.016868e-15,1.693511e-32
8.800,8.095008e-15,1.710126e-32
8.850,8.173025e-15,1.726717e-32
8.900,8.250915e-15,1.743282e-32
8.950,8.328674e-15,1.759820e-32
9.000,8.406299e-15,1.776331e-32
9.050,8.483787e-15,1.792814e-32
9.100,8.561134e-15,1.809268e-32
9.150,8.638337e-15,1.825693e-32
9.200,8.715394e-15,1.842089e-32
9.250,8.792301e-15,1.858453e-32
9.300,8.869056e-15,1.874786e-32
9.350,8.945655e-15,1.891088e-32
9.400,9.022096e-15,1.907357e-32
9.450,9.098377e-15,1.923592e-32
9.500,9.174494e-15,1.939795e-32
9.550,9.250445e-15,1.955963e-32
9.600,9.326229e-15,1.972097e-32
9.650,9.401842e-15,1.988195e-32
9.700,9.477282e-15,2.004258e-32
9.750,9.552547e-15,2.020284e-32
9.800,9.627634e-15,2.036274e-32
9.850,9.702543e-15,2.052227e-32
9.900,9.777271e-15,2.068143e-32
9.950,9.851815e-15,2.084020e-32
10.000,9.926174e-15,2.099860e-32
10.050,1.000035e-14,2.115660e-32
10.100,1.007433e-14,2.131421e-32
10.150,1.014812e-14,2.147143e-32
10.200,1.022172e-14,2.162825e-32
10.250,1.029513e-14,2.178467e-32
10.300,1.036834e-14,2.194068e-32
10.350,1.044136e-14,2.209628e-32
10.400,1.051417e-14,2.225147e-32
10.450,1.058679e-14,2.240624e-32
10.500,1.065921e-14,2.256060e-32
10.550,1.073142e-14,2.271453e-32
10.600,1.080343e-14,2.286804e-32
10.650,1.087523e-14,2.302112e-32
10.700,1.094683e-14,2.317377e-32
10.750,1.101822e-14,2.332599e-32
10.800,1.108940e-14,2.347778e-32
10.850,1.116038e-14,2.362912e-32
10.900,1.123114e-14,2.378003e-32
10.950,1.130169e-14,2.393049e-32
11.000,1.137203e-14,2.408051e-32
11.050,1.144215e-14,2.423008e-32
11.100,1.151206e-14,2.437921e-32
11.150,1.158175e-14,2.452788e-32
11.200,1.165123e-14,2.467610e-32
11.250,1.172049e-14,2.482387e-32
11.300,1.178953e-14,2.497118e-32
11.350,1.185835e-14,2.511803e-32
11.400,1.192696e-14,2.526443e-32
11.450,1.199534e-14,2.541036e-32
11.500,1.206351e-14,2.555583e-32
11.550,1.213145e-14,2.570083e-32
11.600,1.219917e-14,2.584537e-32
11.650,1.226666e-14,2.598945e-32
11.700,1.233394e-14,2.613305e-32
11.750,1.240099e-14,2.627619e-32
11.800,1.246781e-14,2.641885e-32
11.850,1.253442e-14,2.656105e-32
11.900,1.260079e-14,2.670277e-32
11.950,1.266694e-14,2.684401e-32
12.000,1.273287e-14,2.698479e-32
12.050,1.279856e-14,2.712508e-32
12.100,1.286404e-14,2.726490e-32
12.150,1.292928e-14,2.740424e-32
12.200,1.299429e-14,2.754311e-32
12.250,1.305908e-14,2.768149e-32
12.300,1.312364e-14,2.781939e-32
12.350,1.318797e-14,2.795682e-32
12.400,1.325208e-14,2.809376e-32
12.450,1.331595e-14,2.823022e-32
12.500,1.337959e-14,2.836620e-32
12.550,1.344301e-14,2.850169e-32
12.600,1.350619e-14,2.863670e-32
12.650,1.356915e-14,2.877123e-32
12.700,1.363187e-14,2.890527e-32
12.750,1.369437e-14,2.903883e-32
12.800,1.375663e-14,2.917190e-32
12.850,1.381867e-14,2.930449e-32
12.900,1.388047e-14,2.943659e-32
12.950,1.394204e-14,2.956820e-32
13.000,1.400339e-14,2.969933e-32
13.050,1.406450e-14,2.982997e-32
13.100,1.412538e-14,2.996013e-32
13.150,1.418603e-14,3.008980e-32
13.200,1.424645e-14,3.021898e-32
13.250,1.430663e-14,3.034767e-32
13.300,1.436659e-14,3.047587e-32
13.350,1.442632e-14,3.060359e-32
13.400,1.448581e-14,3.073082e-32
13.450,1.454507e-14,3.085756e-32
13.500,1.460411e-14,3.098382e-32
13.550,1.466291e-14,3.110959e-32
13.600,1.472148e-14,3.123487e-32
13.650,1.477982e-14,3.135966e-32
13.700,1.483793e-14,3.148396e-32
13.750,1.489581e-14,3.160778e-32
13.800,1.495346e-14,3.173111e-32
13.850,1.501088e-14,3.185396e-32
13.900,1.506806e-14,3.197632e-32
13.950,1.512502e-14,3.209819e-32
14.000,1.518175e-14,3.221957e-32
14.050,1.523825e-14,3.234047e-32
14.100,1.529452e-14,3.246089e-32
14.150,1.535056e-14,3.258081e-32
14.200,1.540637e-14,3.270026e-32
14.250,1.546195e-14,3.281922e-32
14.300,1.551730e-14,3.293769e-32
14.350,1.557242e-14,3.305568e-32
14.400,1.562732e-14,3.317319e-32
14.450,1.568198e-14,3.329021e-32
14.500,1.573642e-14,3.340675e-32
14.550,1.579063e-14,3.352281e-32
14.600,1.584461e-14,3.363838e-32
14.650,1.589837e-14,3.375348e-32
14.700,1.595190e-14,3.386809e-32
14.750,1.600520e-14,3.398222e-32
14.800,1.605827e-14,3.409587e-32
14.850,1.611112e-14,3.420904e-32
14.900,1.616374e-14,3.432174e-32
14.950,1.621614e-14,3.443395e-32
15.000,1.626831e-14,3.454569e-32
15.050,1.632026e-14,3.465695e-32
15.100,1.637198e-14,3.476773e-32
15.150,1.642347e-14,3.487804e-32
15.200,1.647474e-14,3.498787e-32
15.250,1.652579e-14,3.509722e-32
15.300,1.657662e-14,3.520611e-32
15.350,1.662722e-14,3.531451e-32
15.400,1.667759e-14,3.542245e-32
15.450,1.672775e-14,3.552991e-32
15.500,1.677768e-14,3.563690e-32
15.550,1.682739e-14,3.574342e-32
15.600,1.687688e-14,3.584947e-32
15.650,1.692615e-14,3.595504e-32
15.700,1.697519e-14,3.606015e-32
15.750,1.702402e-14,3.616480e-32
15.800,1.707262e-14,3.626897e-32
15.850,1.712101e-14,3.637268e-32
15.900,1.716917e-14,3.647592e-32
15.950,1.721712e-14,3.657869e-32
16.000,1.726485e-14,3.668100e-32
16.050,1.731236e-14,3.678285e-32
16.100,1.735965e-14,3.688424e-32
16.150,1.740672e-14,3.698516e-32
16.200,1.745358e-14,3.708562e-32
16.250,1.750022e-14,3.718562e-32
16.300,1.754664e-14,3.728516e-32
16.350,1.759285e-14,3.738425e-32
16.400,1.763884e-14,3.748287e-32
16.450,1.768462e-14,3.758104e-32
16.500,1.773018e-14,3.767875e-32
16.550,1.777553e-14,3.777600e-32
16.600,1.782067e-14,3.787281e-32
16.650,1.786559e-14,3.796915e-32
16.700,1.791030e-14,3.806505e-32
16.750,1.795479e-14,3.816049e-32
16.800,1.799907e-14,3.825548e-32
16.850,1.804315e-14,3.835003e-32
16.900,1.808701e-14,3.844412e-32
16.950,1.813066e-14,3.853776e-32
17.000,1.817410e-14,3.863096e-32
17.050,1.821733e-14,3.872371e-32
17.100,1.826035e-14,3.881602e-32
17.150,1.830316e-14,3.890788e-32
17.200,1.834576e-14,3.899930e-32
17.250,1.838816e-14,3.909027e-32
17.300,1.843034e-14,3.918081e-32
17.350,1.847232e-14,3.927090e-32
17.400,1.851410e-14,3.936056e-32
17.450,1.855566e-14,3.944977e-32
17.500,1.859703e-14,3.953855e-32
17.550,1.863818e-14,3.962689e-32
17.600,1.867914e-14,3.971480e-32
17.650,1.871988e-14,3.980227e-32
17.700,1.876043e-14,3.988930e-32
17.750,1.880077e-14,3.997591e-32
17.800,1.884091e-14,4.006208e-32
17.850,1.888084e-14,4.014783e-32
17.900,1.892058e-14,4.023314e-32
17.950,1.896011e-14,4.031802e-32
18.000,1.899945e-14,4.040248e-32
18.050,1.903858e-14,4.048651e-32
18.100,1.907751e-14,4.057012e-32
18.150,1.911624e-14,4.065330e-32
18.200,1.915478e-14,4.073606e-32
18.250,1.919312e-14,4.081839e-32
18.300,1.923125e-14,4.090031e-32
18.350,1.926920e-14,4.098180e-32
18.400,1.930694e-14,4.106287e-32
18.450,1.934449e-14,4.114353e-32
18.500,1.938184e-14,4.122377e-32
18.550,1.941900e-14,4.130360e-32
18.600,1.945597e-14,4.138301e-32
18.650,1.949274e-14,4.146200e-32
18.700,1.952931e-14,4.154059e-32
18.750,1.956569e-14,4.161876e-32
18.800,1.960188e-14,4.169652e-32
18.850,1.963788e-14,4.177387e-32
18.900,1.967369e-14,4.185082e-32
18.950,1.970931e-14,4.192736e-32
19.000,1.974473e-14,4.200349e-32
19.050,1.977997e-14,4.207921e-32
19.100,1.981501e-14,4.215454e-32
19.150,1.984987e-14,4.222946e-32
19.200,1.988454e-14,4.230397e-32
19.250,1.991902e-14,4.237809e-32
19.300,1.995332e-14,4.245181e-32
19.350,1.998742e-14,4.252513e-32
19.400,2.002134e-14,4.259805e-32
19.450,2.005508e-14,4.267058e-32
19.500,2.008863e-14,4.274271e-32
19.550,2.012200e-14,4.281445e-32
19.600,2.015518e-14,4.288580e-32
19.650,2.018818e-14,4.295675e-32
19.700,2.022099e-14,4.302732e-32
19.750,2.025363e-14,4.309749e-32
19.800,2.028608e-14,4.316728e-32
19.850,2.031835e-14,4.323668e-32
19.900,2.035044e-14,4.330570e-32
19.950,2.038235e-14,4.337433e-32
20.000,2.041408e-14,4.344257e-32
