# Excitation rates (biagi, 44 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
8.450,8.231015e-15,1.737578e-32
8.500,8.314381e-15,1.755408e-32
8.550,8.397615e-15,1.773212e-32
8.600,8.480713e-15,1.790991e-32
8.650,8.563672e-15,1.808744e-32
8.700,8.646487e-15,1.826469e-32
8.750,8.729155e-15,1.844166e-32
8.800,8.811672e-15,1.861835e-32
8.850,8.894035e-15,1.879473e-32
8.900,8.976239e-15,1.897081e-32
8.950,9.058282e-15,1.914658e-32
9.000,9.140161e-15,1.932202e-32
9.050,9.221872e-15,1.949714e-32
9.100,9.303413e-15,1.967193e-32
9.150,9.384780e-15,1.984638e-32
9.200,9.465970e-15,2.002048e-32
9.250,9.546982e-15,2.019423e-32
9.300,9.627812e-15,2.036762e-32
9.350,9.708457e-15,2.054064e-32
9.400,9.788916e-15,2.071330e-32
9.450,9.869186e-15,2.088558e-32
9.500,9.949265e-15,2.105748e-32
9.550,1.002915e-14,2.122900e-32
9.600,1.010884e-14,2.140013e-32
9.650,1.018833e-14,2.157086e-32
9.700,1.026762e-14,2.174119e-32
9.750,1.034672e-14,2.191112e-32
9.800,1.042560e-14,2.208064e-32
9.850,1.050429e-14,2.224975e-32
9.900,1.058276e-14,2.241845e-32
9.950,1.066103e-14,2.258673e-32
10.000,1.073909e-14,2.275458e-32
10.050,1.081694e-14,2.292201e-32
10.100,1.089457e-14,2.308901e-32
10.150,1.097199e-14,2.325557e-32
10.200,1.104920e-14,2.342170e-32
10.250,1.112619e-14,2.358739e-32
10.300,1.120296e-14,2.375264e-32
10.350,1.127952e-14,2.391745e-32
10.400,1.135585e-14,2.408181e-32
10.450,1.143196e-14,2.424573e-32
10.500,1.150786e-14,2.440919e-32
10.550,1.158353e-14,2.457220e-32
10.600,1.165898e-14,2.473475e-32
10.650,1.173420e-14,2.489685e-32
10.700,1.180920e-14,2.505849e-32
10.750,1.188397e-14,2.521967e-32
10.800,1.195852e-14,2.538038e-32
10.850,1.203284e-14,2.554064e-32
10.900,1.210694e-14,2.570043e-32
10.950,1.218081e-14,2.585975e-32
11.000,1.225445e-14,2.601860e-32
11.050,1.232786e-14,2.617699e-32
11.100,1.240104e-14,2.633491e-32
11.150,1.247400e-14,2.649235e-32
11.200,1.254672e-14,2.664933e-32
11.250,1.261922e-14,2.680583e-32
11.300,1.269149e-14,2.696186e-32
11.350,1.276352e-14,2.711742e-32
11.400,1.283533e-14,2.727250e-32
11.450,1.290691e-14,2.742711e-32
11.500,1.297826e-14,2.758124e-32
11.550,1.304937e-14,2.773489e-32
11.600,1.312026e-14,2.788808e-32
11.650,1.319092e-14,2.804078e-32
11.700,1.326134e-14,2.819301e-32
11.750,1.333154e-14,2.834476e-32
11.800,1.340151e-14,2.849604e-32
11.850,1.347125e-14,2.864684e-32
11.900,1.354075e-14,2.879716e-32
11.950,1.361003e-14,2.894701e-32
12.000,1.367908e-14,2.909638e-32
12.050,1.374790e-14,2.924528e-32
12.100,1.381649e-14,2.939370e-32
12.150,1.388486e-14,2.954165e-32
12.200,1.395299e-14,2.968912e-32
12.250,1.402090e-14,2.983612e-32
12.300,1.408858e-14,2.998264e-32
12.350,1.415603e-14,3.012869e-32
12.400,1.422326e-14,3.027427e-32
12.450,1.429026e-14,3.041938e-32
12.500,1.435703e-14,3.056401e-32
12.550,1.442358e-14,3.070818e-32
12.600,1.448990e-14,3.085187e-32
12.650,1.455600e-14,3.099510e-32
12.700,1.462187e-14,3.113785e-32
12.750,1.468752e-14,3.128014e-32
12.800,1.475295e-14,3.142197e-32
12.850,1.481815e-14,3.156332e-32
12.900,1.488313e-14,3.170421e-32
12.950,1.494789e-14,3.184464e-32
13.000,1.501243e-14,3.198461e-32
13.050,1.507675e-14,3.212411e-32
13.100,1.514085e-14,3.226315e-32
13.150,1.520473e-14,3.240174e-32
13.200,1.526839e-14,3.253986e-32
13.250,1.533183e-14,3.267753e-32
13.300,1.539505e-14,3.281474e-32
13.350,1.545806e-14,3.295149e-32
13.400,1.552085e-14,3.308779e-32
13.450,1.558343e-14,3.322364e-32
13.500,1.564579e-14,3.335903e-32
13.550,1.570793e-14,3.349398e-32
13.600,1.576986e-14,3.362847e-32
13.650,1.583158e-14,3.376252e-32
13.700,1.589309e-14,3.389612e-32
13.750,1.595438e-14,3.402928e-32
13.800,1.601547e-14,3.416199e-32
13.850,1.607634e-14,3.429426e-32
13.900,1.613701e-14,3.442609e-32
13.950,1.619746e-14,3.455748e-32
14.000,1.625771e-14,3.468843e-32
14.050,1.631775e-14,3.481894e-32
14.100,1.637758e-14,3.494902e-32
14.150,1.643721e-14,3.507866e-32
14.200,1.649663e-14,3.520787e-32
14.250,1.655585e-14,3.533665e-32
14.300,1.661487e-14,3.546500e-32
14.350,1.667368e-14,3.559292e-32
14.400,1.673229e-14,3.572041e-32
14.450,1.679069e-14,3.584748e-32
14.500,1.684890e-14,3.597412e-32
14.550,1.690691e-14,3.610034e-32
14.600,1.696471e-14,3.622614e-32
14.650,1.702232e-14,3.635152e-32
14.700,1.707974e-14,3.647649e-32
14.750,1.713695e-14,3.660103e-32
14.800,1.719397e-14,3.672517e-32
14.850,1.725079e-14,3.684888e-32
14.900,1.730742e-14,3.697219e-32
14.950,1.736386e-14,3.709508e-32
15.000,1.742010e-14,3.721757e-32
15.050,1.747615e-14,3.733965e-32
15.100,1.753201e-14,3.746133e-32
15.150,1.758768e-14,3.758260e-32
15.200,1.764316e-14,3.770346e-32
15.250,1.769845e-14,3.782393e-32
15.300,1.775355e-14,3.794400e-32
15.350,1.780846e-14,3.806367e-32
15.400,1.786319e-14,3.818294e-32
15.450,1.791773e-14,3.830182e-32
15.500,1.797208e-14,3.842030e-32
15.550,1.802625e-14,3.853840e-32
15.600,1.808024e-14,3.865610e-32
15.650,1.813405e-14,3.877342e-32
15.700,1.818767e-14,3.889034e-32
15.750,1.824111e-14,3.900689e-32
15.800,1.829437e-14,3.912305e-32
15.850,1.834745e-14,3.923882e-32
15.900,1.840036e-14,3.935422e-32
15.950,1.845308e-14,3.946924e-32
16.000,1.850563e-14,3.958388e-32
16.050,1.855800e-14,3.969814e-32
16.100,1.861019e-14,3.981203e-32
16.150,1.866221e-14,3.992555e-32
16.200,1.871405e-14,4.003870e-32
16.250,1.876573e-14,4.015147e-32
16.300,1.881722e-14,4.026388e-32
16.350,1.886855e-14,4.037592e-32
16.400,1.891971e-14,4.048760e-32
16.450,1.897069e-14,4.059891e-32
16.500,1.902150e-14,4.070987e-32
16.550,1.907215e-14,4.082046e-32
16.600,1.912263e-14,4.093069e-32
16.650,1.917294e-14,4.104056e-32
16.700,1.922308e-14,4.115008e-32
16.750,1.927306e-14,4.125925e-32
16.800,1.932287e-14,4.136806e-32
16.850,1.937252e-14,4.147652e-32
16.900,1.942200e-14,4.158463e-32
16.950,1.947132e-14,4.169240e-32
17.000,1.952048e-14,4.179981e-32
17.050,1.956948e-14,4.190688e-32
17.100,1.961831e-14,4.201361e-32
17.150,1.966699e-14,4.212000e-32
17.200,1.971550e-14,4.222604e-32
17.250,1.976386e-14,4.233175e-32
17.300,1.981206e-14,4.243712e-32
17.350,1.986010e-14,4.254215e-32
17.400,1.990799e-14,4.264684e-32
17.450,1.995571e-14,4.275121e-32
17.500,2.000329e-14,4.285524e-32
17.550,2.005071e-14,4.295894e-32
17.600,2.009797e-14,4.306231e-32
17.650,2.014509e-14,4.316535e-32
17.700,2.019205e-14,4.326807e-32
17.750,2.023886e-14,4.337047e-32
17.800,2.028551e-14,4.347254e-32
17.850,2.033202e-14,4.357428e-32
17.900,2.037838e-14,4.367571e-32
17.950,2.042459e-14,4.377682e-32
18.000,2.047065e-14,4.387761e-32
18.050,2.051656e-14,4.397809e-32
18.100,2.056233e-14,4.407825e-32
18.150,2.060795e-14,4.417809e-32
18.200,2.065342e-14,4.427763e-32
18.250,2.069875e-14,4.437685e-32
18.300,2.074394e-14,4.447576e-32
18.350,2.078898e-14,4.457437e-32
18.400,2.083388e-14,4.467267e-32
18.450,2.087863e-14,4.477066e-32
18.500,2.092325e-14,4.486835e-32
18.550,2.096772e-14,4.496574e-32
18.600,2.101205e-14,4.506283e-32
18.650,2.105624e-14,4.515961e-32
18.700,2.110030e-14,4.525610e-32
18.750,2.114421e-14,4.535229e-32
18.800,2.118799e-14,4.544818e-32
18.850,2.123163e-14,4.554378e-32
18.900,2.127513e-14,4.563909e-32
18.950,2.131850e-14,4.573410e-32
19.000,2.136173e-14,4.582882e-32
19.050,2.140483e-14,4.592326e-32
19.100,2.144779e-14,4.601740e-32
19.150,2.149062e-14,4.611126e-32
19.200,2.153332e-14,4.620483e-32
19.250,2.157588e-14,4.629812e-32
19.300,2.161832e-14,4.639112e-32
19.350,2.166062e-14,4.648384e-32
19.400,2.170279e-14,4.657629e-32
19.450,2.174483e-14,4.666845e-32
19.500,2.178674e-14,4.676033e-32
19.550,2.182852e-14,4.685194e-32
19.600,2.187018e-14,4.694327e-32
19.650,2.191170e-14,4.703432e-32
19.700,2.195310e-14,4.712510e-32
19.750,2.199437e-14,4.721561e-32
19.800,2.203552e-14,4.730585e-32
19.850,2.207654e-14,4.739582e-32
19.900,2.211744e-14,4.748552e-32
19.950,2.215821e-14,4.757495e-32
20.000,2.219886e-14,4.766411e-32
