# Anregung: e + Kr -> e + Kr(3D1!) bei 12.2843 eV, Schwelle 12.2843 eV | Krypton (biagi) | tabelliert
Te_eV,K_m3s
0.5,9.213835e-27
0.55,8.341975e-26
0.6,5.225615e-25
0.65,2.467398e-24
0.7,9.334568e-24
0.75,2.958754e-23
0.8,8.124620e-23
0.85,1.982676e-22
0.9,4.385768e-22
0.95,8.932000e-22
1,1.695736e-21
1.05,3.031329e-21
1.1,5.144368e-21
1.15,8.344291e-21
1.2,1.300909e-20
1.25,1.958632e-20
1.3,2.859166e-20
1.35,4.060513e-20
1.4,5.626535e-20
1.45,7.626221e-20
1.5,1.013282e-19
1.55,1.322291e-19
1.6,1.697543e-19
1.65,2.147064e-19
1.7,2.678924e-19
1.75,3.301136e-19
1.8,4.021578e-19
1.85,4.847910e-19
1.9,5.787508e-19
1.95,6.847403e-19
2,8.034227e-19
2.05,9.354179e-19
2.1,1.081298e-18
2.15,1.241587e-18
2.2,1.416757e-18
2.25,1.607226e-18
2.3,1.813363e-18
2.35,2.035482e-18
2.4,2.273845e-18
2.45,2.528666e-18
2.5,2.800107e-18
2.55,3.088283e-18
2.6,3.393265e-18
2.65,3.715079e-18
2.7,4.053710e-18
2.75,4.409104e-18
2.8,4.781170e-18
2.85,5.169784e-18
2.9,5.574789e-18
2.95,5.996001e-18
3,6.433205e-18
3.05,6.886166e-18
3.1,7.354624e-18
3.15,7.838298e-18
3.2,8.336891e-18
3.25,8.850089e-18
3.3,9.377563e-18
3.35,9.918973e-18
3.4,1.047397e-17
3.45,1.104218e-17
3.5,1.162326e-17
3.55,1.221681e-17
3.6,1.282246e-17
3.65,1.343983e-17
3.7,1.406853e-17
3.75,1.470817e-17
3.8,1.535837e-17
3.85,1.601874e-17
3.9,1.668888e-17
3.95,1.736842e-17
4,1.805698e-17
4.05,1.875417e-17
4.1,1.945962e-17
4.15,2.017296e-17
4.2,2.089382e-17
4.25,2.162183e-17
4.3,2.235666e-17
4.35,2.309793e-17
4.4,2.384532e-17
4.45,2.459848e-17
4.5,2.535707e-17
4.55,2.612078e-17
4.6,2.688929e-17
4.65,2.766228e-17
4.7,2.843946e-17
4.75,2.922051e-17
4.8,3.000516e-17
4.85,3.079312e-17
4.9,3.158411e-17
4.95,3.237787e-17
5,3.317413e-17
5.05,3.397263e-17
5.1,3.477314e-17
5.15,3.557540e-17
5.2,3.637919e-17
5.25,3.718427e-17
5.3,3.799043e-17
5.35,3.879745e-17
5.4,3.960512e-17
5.45,4.041325e-17
5.5,4.122163e-17
5.55,4.203009e-17
5.6,4.283843e-17
5.65,4.364648e-17
5.7,4.445407e-17
5.75,4.526104e-17
5.8,4.606722e-17
5.85,4.687246e-17
5.9,4.767662e-17
5.95,4.847954e-17
6,4.928110e-17
6.05,5.008116e-17
6.1,5.087958e-17
6.15,5.167626e-17
6.2,5.247106e-17
6.25,5.326388e-17
6.3,5.405460e-17
6.35,5.484313e-17
6.4,5.562935e-17
6.45,5.641317e-17
6.5,5.719450e-17
6.55,5.797325e-17
6.6,5.874934e-17
6.65,5.952268e-17
6.7,6.029319e-17
6.75,6.106080e-17
6.8,6.182544e-17
6.85,6.258704e-17
6.9,6.334554e-17
6.95,6.410087e-17
7,6.485297e-17
7.05,6.560179e-17
7.1,6.634727e-17
7.15,6.708937e-17
7.2,6.782804e-17
7.25,6.856323e-17
7.3,6.929489e-17
7.35,7.002300e-17
7.4,7.074750e-17
7.45,7.146837e-17
7.5,7.218557e-17
7.55,7.289907e-17
7.6,7.360884e-17
7.65,7.431484e-17
7.7,7.501707e-17
7.75,7.571549e-17
7.8,7.641007e-17
7.85,7.710081e-17
7.9,7.778768e-17
7.95,7.847066e-17
8,7.914974e-17
8.05,7.982490e-17
8.1,8.049614e-17
8.15,8.116343e-17
8.2,8.182678e-17
8.25,8.248617e-17
8.3,8.314159e-17
8.35,8.379304e-17
8.4,8.444052e-17
8.45,8.508402e-17
8.5,8.572353e-17
8.55,8.635906e-17
8.6,8.699061e-17
8.65,8.761817e-17
8.7,8.824174e-17
8.75,8.886134e-17
8.8,8.947696e-17
8.85,9.008860e-17
8.9,9.069627e-17
8.95,9.129998e-17
9,9.189974e-17
9.05,9.249554e-17
9.1,9.308739e-17
9.15,9.367531e-17
9.2,9.425931e-17
9.25,9.483938e-17
9.3,9.541555e-17
9.35,9.598782e-17
9.4,9.655621e-17
9.45,9.712072e-17
9.5,9.768137e-17
9.55,9.823817e-17
9.6,9.879113e-17
9.65,9.934027e-17
9.7,9.988560e-17
9.75,1.004271e-16
9.8,1.009649e-16
9.85,1.014989e-16
9.9,1.020291e-16
9.95,1.025556e-16
10,1.030784e-16
10.05,1.035975e-16
10.1,1.041129e-16
10.15,1.046246e-16
10.2,1.051326e-16
10.25,1.056371e-16
10.3,1.061379e-16
10.35,1.066351e-16
10.4,1.071287e-16
10.45,1.076188e-16
10.5,1.081053e-16
10.55,1.085882e-16
10.6,1.090677e-16
10.65,1.095437e-16
10.7,1.100162e-16
10.75,1.104852e-16
10.8,1.109508e-16
10.85,1.114130e-16
10.9,1.118718e-16
10.95,1.123272e-16
11,1.127792e-16
11.05,1.132279e-16
11.1,1.136733e-16
11.15,1.141154e-16
11.2,1.145542e-16
11.25,1.149897e-16
11.3,1.154220e-16
11.35,1.158510e-16
11.4,1.162769e-16
11.45,1.166995e-16
11.5,1.171190e-16
11.55,1.175354e-16
11.6,1.179486e-16
11.65,1.183587e-16
11.7,1.187657e-16
11.75,1.191696e-16
11.8,1.195705e-16
11.85,1.199684e-16
11.9,1.203633e-16
11.95,1.207551e-16
12,1.211440e-16
12.05,1.215300e-16
12.1,1.219130e-16
12.15,1.222931e-16
12.2,1.226703e-16
12.25,1.230446e-16
12.3,1.234161e-16
12.35,1.237847e-16
12.4,1.241505e-16
12.45,1.245135e-16
12.5,1.248737e-16
12.55,1.252312e-16
12.6,1.255859e-16
12.65,1.259379e-16
12.7,1.262872e-16
12.75,1.266338e-16
12.8,1.269777e-16
12.85,1.273190e-16
