# Excitation rates (morgan, 2 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
3.750,1.386482e-15,2.203617e-33
3.800,1.452641e-15,2.308769e-33
3.850,1.520153e-15,2.416069e-33
3.900,1.588985e-15,2.525468e-33
3.950,1.659105e-15,2.636913e-33
4.000,1.730479e-15,2.750353e-33
4.050,1.803075e-15,2.865734e-33
4.100,1.876860e-15,2.983005e-33
4.150,1.951801e-15,3.102112e-33
4.200,2.027864e-15,3.223004e-33
4.250,2.105016e-15,3.345627e-33
4.300,2.183226e-15,3.469929e-33
4.350,2.262459e-15,3.595859e-33
4.400,2.342683e-15,3.723365e-33
4.450,2.423867e-15,3.852395e-33
4.500,2.505978e-15,3.982899e-33
4.550,2.588985e-15,4.114828e-33
4.600,2.672858e-15,4.248130e-33
4.650,2.757564e-15,4.382759e-33
4.700,2.843074e-15,4.518665e-33
4.750,2.929358e-15,4.655801e-33
4.800,3.016386e-15,4.794121e-33
4.850,3.104131e-15,4.933578e-33
4.900,3.192563e-15,5.074128e-33
4.950,3.281654e-15,5.215726e-33
5.000,3.371378e-15,5.358330e-33
5.050,3.461707e-15,5.501895e-33
5.100,3.552615e-15,5.646381e-33
5.150,3.644076e-15,5.791746e-33
5.200,3.736066e-15,5.937951e-33
5.250,3.828559e-15,6.084956e-33
5.300,3.921532e-15,6.232723e-33
5.350,4.014961e-15,6.381215e-33
5.400,4.108823e-15,6.530395e-33
5.450,4.203095e-15,6.680227e-33
5.500,4.297755e-15,6.830676e-33
5.550,4.392783e-15,6.981709e-33
5.600,4.488157e-15,7.133292e-33
5.650,4.583856e-15,7.285393e-33
5.700,4.679862e-15,7.437981e-33
5.750,4.776154e-15,7.591024e-33
5.800,4.872714e-15,7.744492e-33
5.850,4.969523e-15,7.898357e-33
5.900,5.066565e-15,8.052590e-33
5.950,5.163820e-15,8.207164e-33
6.000,5.261273e-15,8.362052e-33
6.050,5.358907e-15,8.517227e-33
6.100,5.456706e-15,8.672665e-33
6.150,5.554654e-15,8.828340e-33
6.200,5.652737e-15,8.984229e-33
6.250,5.750940e-15,9.140309e-33
6.300,5.849249e-15,9.296556e-33
6.350,5.947649e-15,9.452950e-33
6.400,6.046128e-15,9.609468e-33
6.450,6.144672e-15,9.766090e-33
6.500,6.243269e-15,9.922796e-33
6.550,6.341907e-15,1.007957e-32
6.600,6.440574e-15,1.023638e-32
6.650,6.539258e-15,1.039323e-32
6.700,6.637949e-15,1.055008e-32
6.750,6.736635e-15,1.070693e-32
6.800,6.835306e-15,1.086376e-32
6.850,6.933952e-15,1.102054e-32
6.900,7.032564e-15,1.117727e-32
6.950,7.131131e-15,1.133393e-32
7.000,7.229645e-15,1.149050e-32
7.050,7.328098e-15,1.164698e-32
7.100,7.426479e-15,1.180334e-32
7.150,7.524782e-15,1.195958e-32
7.200,7.622998e-15,1.211568e-32
7.250,7.721119e-15,1.227163e-32
7.300,7.819139e-15,1.242742e-32
7.350,7.917049e-15,1.258303e-32
7.400,8.014844e-15,1.273846e-32
7.450,8.112516e-15,1.289370e-32
7.500,8.210059e-15,1.304873e-32
7.550,8.307466e-15,1.320355e-32
7.600,8.404733e-15,1.335814e-32
7.650,8.501853e-15,1.351250e-32
7.700,8.598820e-15,1.366661e-32
7.750,8.695629e-15,1.382048e-32
7.800,8.792276e-15,1.397408e-32
7.850,8.888754e-15,1.412742e-32
7.900,8.985061e-15,1.428049e-32
7.950,9.081190e-15,1.443327e-32
8.000,9.177138e-15,1.458577e-32
8.050,9.272900e-15,1.473797e-32
8.100,9.368473e-15,1.488987e-32
8.150,9.463853e-15,1.504146e-32
8.200,9.559035e-15,1.519274e-32
8.250,9.654017e-15,1.534370e-32
8.300,9.748795e-15,1.549434e-32
8.350,9.843366e-15,1.564464e-32
8.400,9.937727e-15,1.579462e-32
8.450,1.003187e-14,1.594425e-32
8.500,1.012581e-14,1.609354e-32
8.550,1.021952e-14,1.624249e-32
8.600,1.031301e-14,1.639108e-32
8.650,1.040628e-14,1.653932e-32
8.700,1.049932e-14,1.668719e-32
8.750,1.059214e-14,1.683471e-32
8.800,1.068472e-14,1.698186e-32
8.850,1.077707e-14,1.712864e-32
8.900,1.086919e-14,1.727505e-32
8.950,1.096108e-14,1.742109e-32
9.000,1.105272e-14,1.756675e-32
9.050,1.114413e-14,1.771203e-32
9.100,1.123530e-14,1.785692e-32
9.150,1.132622e-14,1.800144e-32
9.200,1.141691e-14,1.814556e-32
9.250,1.150735e-14,1.828930e-32
9.300,1.159754e-14,1.843265e-32
9.350,1.168749e-14,1.857561e-32
9.400,1.177719e-14,1.871818e-32
9.450,1.186664e-14,1.886035e-32
9.500,1.195584e-14,1.900213e-32
9.550,1.204480e-14,1.914351e-32
9.600,1.213350e-14,1.928449e-32
9.650,1.222196e-14,1.942508e-32
9.700,1.231016e-14,1.956526e-32
9.750,1.239811e-14,1.970505e-32
9.800,1.248581e-14,1.984443e-32
9.850,1.257325e-14,1.998341e-32
9.900,1.266044e-14,2.012199e-32
9.950,1.274738e-14,2.026017e-32
10.000,1.283407e-14,2.039795e-32
10.050,1.292050e-14,2.053532e-32
10.100,1.300668e-14,2.067229e-32
10.150,1.309261e-14,2.080885e-32
10.200,1.317828e-14,2.094502e-32
10.250,1.326370e-14,2.108078e-32
10.300,1.334886e-14,2.121613e-32
10.350,1.343377e-14,2.135109e-32
10.400,1.351843e-14,2.148564e-32
10.450,1.360283e-14,2.161978e-32
10.500,1.368698e-14,2.175353e-32
10.550,1.377088e-14,2.188687e-32
10.600,1.385453e-14,2.201982e-32
10.650,1.393792e-14,2.215236e-32
10.700,1.402106e-14,2.228450e-32
10.750,1.410395e-14,2.241624e-32
10.800,1.418659e-14,2.254758e-32
10.850,1.426898e-14,2.267853e-32
10.900,1.435111e-14,2.280907e-32
10.950,1.443300e-14,2.293922e-32
11.000,1.451464e-14,2.306897e-32
11.050,1.459603e-14,2.319833e-32
11.100,1.467717e-14,2.332729e-32
11.150,1.475806e-14,2.345586e-32
11.200,1.483871e-14,2.358403e-32
11.250,1.491911e-14,2.371182e-32
11.300,1.499926e-14,2.383921e-32
11.350,1.507917e-14,2.396621e-32
11.400,1.515883e-14,2.409282e-32
11.450,1.523825e-14,2.421905e-32
11.500,1.531742e-14,2.434488e-32
11.550,1.539635e-14,2.447033e-32
11.600,1.547504e-14,2.459540e-32
11.650,1.555349e-14,2.472008e-32
11.700,1.563170e-14,2.484438e-32
11.750,1.570967e-14,2.496830e-32
11.800,1.578739e-14,2.509184e-32
11.850,1.586488e-14,2.521499e-32
11.900,1.594213e-14,2.533777e-32
11.950,1.601915e-14,2.546018e-32
12.000,1.609592e-14,2.558220e-32
12.050,1.617247e-14,2.570386e-32
12.100,1.624877e-14,2.582514e-32
12.150,1.632485e-14,2.594604e-32
12.200,1.640069e-14,2.606658e-32
12.250,1.647629e-14,2.618675e-32
12.300,1.655167e-14,2.630655e-32
12.350,1.662681e-14,2.642598e-32
12.400,1.670173e-14,2.654504e-32
12.450,1.677641e-14,2.666375e-32
12.500,1.685087e-14,2.678208e-32
12.550,1.692510e-14,2.690006e-32
12.600,1.699910e-14,2.701768e-32
12.650,1.707288e-14,2.713493e-32
12.700,1.714643e-14,2.725183e-32
12.750,1.721976e-14,2.736838e-32
12.800,1.729286e-14,2.748456e-32
12.850,1.736574e-14,2.760040e-32
12.900,1.743840e-14,2.771588e-32
12.950,1.751084e-14,2.783101e-32
13.000,1.758306e-14,2.794579e-32
13.050,1.765505e-14,2.806022e-32
13.100,1.772683e-14,2.817430e-32
13.150,1.779840e-14,2.828804e-32
13.200,1.786974e-14,2.840143e-32
13.250,1.794087e-14,2.851448e-32
13.300,1.801178e-14,2.862719e-32
13.350,1.808248e-14,2.873956e-32
13.400,1.815297e-14,2.885159e-32
13.450,1.822324e-14,2.896328e-32
13.500,1.829330e-14,2.907463e-32
13.550,1.836316e-14,2.918565e-32
13.600,1.843280e-14,2.929633e-32
13.650,1.850223e-14,2.940668e-32
13.700,1.857145e-14,2.951670e-32
13.750,1.864046e-14,2.962639e-32
13.800,1.870927e-14,2.973575e-32
13.850,1.877787e-14,2.984478e-32
13.900,1.884627e-14,2.995349e-32
13.950,1.891446e-14,3.006187e-32
14.000,1.898245e-14,3.016993e-32
14.050,1.905023e-14,3.027766e-32
14.100,1.911782e-14,3.038507e-32
14.150,1.918520e-14,3.049217e-32
14.200,1.925238e-14,3.059894e-32
14.250,1.931936e-14,3.070540e-32
14.300,1.938614e-14,3.081154e-32
14.350,1.945273e-14,3.091737e-32
14.400,1.951911e-14,3.102288e-32
14.450,1.958531e-14,3.112808e-32
14.500,1.965130e-14,3.123297e-32
14.550,1.971710e-14,3.133755e-32
14.600,1.978271e-14,3.144182e-32
14.650,1.984812e-14,3.154579e-32
14.700,1.991334e-14,3.164945e-32
14.750,1.997837e-14,3.175280e-32
14.800,2.004320e-14,3.185585e-32
14.850,2.010785e-14,3.195859e-32
14.900,2.017231e-14,3.206104e-32
14.950,2.023657e-14,3.216318e-32
15.000,2.030065e-14,3.226503e-32
15.050,2.036455e-14,3.236658e-32
15.100,2.042825e-14,3.246783e-32
15.150,2.049177e-14,3.256878e-32
15.200,2.055511e-14,3.266944e-32
15.250,2.061826e-14,3.276981e-32
15.300,2.068122e-14,3.286989e-32
15.350,2.074401e-14,3.296967e-32
15.400,2.080661e-14,3.306917e-32
15.450,2.086903e-14,3.316838e-32
15.500,2.093127e-14,3.326730e-32
15.550,2.099332e-14,3.336593e-32
15.600,2.105520e-14,3.346428e-32
15.650,2.111690e-14,3.356234e-32
15.700,2.117843e-14,3.366012e-32
15.750,2.123977e-14,3.375762e-32
15.800,2.130094e-14,3.385484e-32
15.850,2.136193e-14,3.395178e-32
15.900,2.142275e-14,3.404844e-32
15.950,2.148339e-14,3.414483e-32
16.000,2.154386e-14,3.424093e-32
16.050,2.160416e-14,3.433677e-32
16.100,2.166428e-14,3.443232e-32
16.150,2.172423e-14,3.452761e-32
16.200,2.178401e-14,3.462262e-32
16.250,2.184362e-14,3.471736e-32
16.300,2.190306e-14,3.481183e-32
16.350,2.196233e-14,3.490603e-32
16.400,2.202143e-14,3.499997e-32
16.450,2.208037e-14,3.509363e-32
16.500,2.213914e-14,3.518704e-32
16.550,2.219774e-14,3.528017e-32
16.600,2.225617e-14,3.537305e-32
16.650,2.231444e-14,3.546566e-32
16.700,2.237254e-14,3.555800e-32
16.750,2.243048e-14,3.565009e-32
16.800,2.248826e-14,3.574192e-32
16.850,2.254587e-14,3.583349e-32
16.900,2.260332e-14,3.592480e-32
16.950,2.266061e-14,3.601585e-32
17.000,2.271774e-14,3.610665e-32
17.050,2.277471e-14,3.619719e-32
17.100,2.283152e-14,3.628748e-32
17.150,2.288817e-14,3.637752e-32
17.200,2.294466e-14,3.646730e-32
17.250,2.300099e-14,3.655683e-32
17.300,2.305717e-14,3.664612e-32
17.350,2.311318e-14,3.673515e-32
17.400,2.316905e-14,3.682394e-32
17.450,2.322475e-14,3.691247e-32
17.500,2.328031e-14,3.700076e-32
17.550,2.333570e-14,3.708881e-32
17.600,2.339095e-14,3.717661e-32
17.650,2.344604e-14,3.726417e-32
17.700,2.350097e-14,3.735148e-32
17.750,2.355576e-14,3.743856e-32
17.800,2.361039e-14,3.752539e-32
17.850,2.366487e-14,3.761198e-32
17.900,2.371921e-14,3.769834e-32
17.950,2.377339e-14,3.778445e-32
18.000,2.382742e-14,3.787033e-32
18.050,2.388130e-14,3.795597e-32
18.100,2.393504e-14,3.804137e-32
18.150,2.398863e-14,3.812654e-32
18.200,2.404207e-14,3.821148e-32
18.250,2.409536e-14,3.829618e-32
18.300,2.414851e-14,3.838065e-32
18.350,2.420151e-14,3.846490e-32
18.400,2.425437e-14,3.854890e-32
18.450,2.430708e-14,3.863268e-32
18.500,2.435965e-14,3.871624e-32
18.550,2.441208e-14,3.879956e-32
18.600,2.446436e-14,3.888265e-32
18.650,2.451650e-14,3.896552e-32
18.700,2.456850e-14,3.904817e-32
18.750,2.462036e-14,3.913059e-32
18.800,2.467207e-14,3.921278e-32
18.850,2.472365e-14,3.929476e-32
18.900,2.477509e-14,3.937651e-32
18.950,2.482638e-14,3.945804e-32
19.000,2.487754e-14,3.953935e-32
19.050,2.492856e-14,3.962044e-32
19.100,2.497944e-14,3.970131e-32
19.150,2.503019e-14,3.978196e-32
19.200,2.508080e-14,3.986239e-32
19.250,2.513127e-14,3.994261e-32
19.300,2.518160e-14,4.002261e-32
19.350,2.523181e-14,4.010240e-32
19.400,2.528187e-14,4.018197e-32
19.450,2.533180e-14,4.026133e-32
19.500,2.538160e-14,4.034048e-32
19.550,2.543127e-14,4.041941e-32
19.600,2.548080e-14,4.049814e-32
19.650,2.553020e-14,4.057665e-32
19.700,2.557946e-14,4.065495e-32
19.750,2.562860e-14,4.073305e-32
19.800,2.567760e-14,4.081093e-32
19.850,2.572648e-14,4.088861e-32
19.900,2.577522e-14,4.096608e-32
19.950,2.582384e-14,4.104335e-32
20.000,2.587232e-14,4.112041e-32
