# Excitation rates (iaa, 7 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
10.450,1.614866e-14,0.000000e+00
10.500,1.620948e-14,0.000000e+00
10.550,1.626998e-14,0.000000e+00
10.600,1.633017e-14,0.000000e+00
10.650,1.639004e-14,0.000000e+00
10.700,1.644961e-14,0.000000e+00
10.750,1.650886e-14,0.000000e+00
10.800,1.656780e-14,0.000000e+00
10.850,1.662644e-14,0.000000e+00
10.900,1.668477e-14,0.000000e+00
10.950,1.674281e-14,0.000000e+00
11.000,1.680054e-14,0.000000e+00
11.050,1.685797e-14,0.000000e+00
11.100,1.691511e-14,0.000000e+00
11.150,1.697195e-14,0.000000e+00
11.200,1.702850e-14,0.000000e+00
11.250,1.708476e-14,0.000000e+00
11.300,1.714073e-14,0.000000e+00
11.350,1.719641e-14,0.000000e+00
11.400,1.725181e-14,0.000000e+00
11.450,1.730693e-14,0.000000e+00
11.500,1.736176e-14,0.000000e+00
11.550,1.741632e-14,0.000000e+00
11.600,1.747059e-14,0.000000e+00
11.650,1.752459e-14,0.000000e+00
11.700,1.757832e-14,0.000000e+00
11.750,1.763178e-14,0.000000e+00
11.800,1.768496e-14,0.000000e+00
11.850,1.773787e-14,0.000000e+00
11.900,1.779052e-14,0.000000e+00
11.950,1.784290e-14,0.000000e+00
12.000,1.789502e-14,0.000000e+00
12.050,1.794688e-14,0.000000e+00
12.100,1.799848e-14,0.000000e+00
12.150,1.804981e-14,0.000000e+00
12.200,1.810089e-14,0.000000e+00
12.250,1.815172e-14,0.000000e+00
12.300,1.820229e-14,0.000000e+00
12.350,1.825261e-14,0.000000e+00
12.400,1.830268e-14,0.000000e+00
12.450,1.835250e-14,0.000000e+00
12.500,1.840207e-14,0.000000e+00
12.550,1.845140e-14,0.000000e+00
12.600,1.850049e-14,0.000000e+00
12.650,1.854933e-14,0.000000e+00
12.700,1.859793e-14,0.000000e+00
12.750,1.864629e-14,0.000000e+00
12.800,1.869441e-14,0.000000e+00
12.850,1.874230e-14,0.000000e+00
12.900,1.878995e-14,0.000000e+00
12.950,1.883737e-14,0.000000e+00
13.000,1.888456e-14,0.000000e+00
13.050,1.893151e-14,0.000000e+00
13.100,1.897824e-14,0.000000e+00
13.150,1.902474e-14,0.000000e+00
13.200,1.907102e-14,0.000000e+00
13.250,1.911707e-14,0.000000e+00
13.300,1.916289e-14,0.000000e+00
13.350,1.920850e-14,0.000000e+00
13.400,1.925388e-14,0.000000e+00
13.450,1.929905e-14,0.000000e+00
13.500,1.934400e-14,0.000000e+00
13.550,1.938873e-14,0.000000e+00
13.600,1.943324e-14,0.000000e+00
13.650,1.947755e-14,0.000000e+00
13.700,1.952164e-14,0.000000e+00
13.750,1.956552e-14,0.000000e+00
13.800,1.960919e-14,0.000000e+00
13.850,1.965266e-14,0.000000e+00
13.900,1.969591e-14,0.000000e+00
13.950,1.973896e-14,0.000000e+00
14.000,1.978181e-14,0.000000e+00
14.050,1.982445e-14,0.000000e+00
14.100,1.986690e-14,0.000000e+00
14.150,1.990914e-14,0.000000e+00
14.200,1.995118e-14,0.000000e+00
14.250,1.999303e-14,0.000000e+00
14.300,2.003467e-14,0.000000e+00
14.350,2.007613e-14,0.000000e+00
14.400,2.011738e-14,0.000000e+00
14.450,2.015845e-14,0.000000e+00
14.500,2.019932e-14,0.000000e+00
14.550,2.024000e-14,0.000000e+00
14.600,2.028050e-14,0.000000e+00
14.650,2.032080e-14,0.000000e+00
14.700,2.036092e-14,0.000000e+00
14.750,2.040085e-14,0.000000e+00
14.800,2.044059e-14,0.000000e+00
14.850,2.048016e-14,0.000000e+00
14.900,2.051953e-14,0.000000e+00
14.950,2.055873e-14,0.000000e+00
15.000,2.059775e-14,0.000000e+00
15.050,2.063659e-14,0.000000e+00
15.100,2.067525e-14,0.000000e+00
15.150,2.071373e-14,0.000000e+00
15.200,2.075203e-14,0.000000e+00
15.250,2.079017e-14,0.000000e+00
15.300,2.082812e-14,0.000000e+00
15.350,2.086591e-14,0.000000e+00
15.400,2.090352e-14,0.000000e+00
15.450,2.094096e-14,0.000000e+00
15.500,2.097823e-14,0.000000e+00
15.550,2.101533e-14,0.000000e+00
15.600,2.105227e-14,0.000000e+00
15.650,2.108904e-14,0.000000e+00
15.700,2.112564e-14,0.000000e+00
15.750,2.116207e-14,0.000000e+00
15.800,2.119835e-14,0.000000e+00
15.850,2.123446e-14,0.000000e+00
15.900,2.127040e-14,0.000000e+00
15.950,2.130619e-14,0.000000e+00
16.000,2.134182e-14,0.000000e+00
16.050,2.137729e-14,0.000000e+00
16.100,2.141260e-14,0.000000e+00
16.150,2.144775e-14,0.000000e+00
16.200,2.148275e-14,0.000000e+00
16.250,2.151759e-14,0.000000e+00
16.300,2.155227e-14,0.000000e+00
16.350,2.158681e-14,0.000000e+00
16.400,2.162119e-14,0.000000e+00
16.450,2.165541e-14,0.000000e+00
16.500,2.168949e-14,0.000000e+00
16.550,2.172342e-14,0.000000e+00
16.600,2.175720e-14,0.000000e+00
16.650,2.179083e-14,0.000000e+00
16.700,2.182431e-14,0.000000e+00
16.750,2.185765e-14,0.000000e+00
16.800,2.189084e-14,0.000000e+00
16.850,2.192388e-14,0.000000e+00
16.900,2.195678e-14,0.000000e+00
16.950,2.198954e-14,0.000000e+00
17.000,2.202216e-14,0.000000e+00
17.050,2.205463e-14,0.000000e+00
17.100,2.208697e-14,0.000000e+00
17.150,2.211916e-14,0.000000e+00
17.200,2.215121e-14,0.000000e+00
17.250,2.218313e-14,0.000000e+00
17.300,2.221491e-14,0.000000e+00
17.350,2.224655e-14,0.000000e+00
17.400,2.227805e-14,0.000000e+00
17.450,2.230943e-14,0.000000e+00
17.500,2.234066e-14,0.000000e+00
17.550,2.237176e-14,0.000000e+00
17.600,2.240273e-14,0.000000e+00
17.650,2.243357e-14,0.000000e+00
17.700,2.246427e-14,0.000000e+00
17.750,2.249485e-14,0.000000e+00
17.800,2.252529e-14,0.000000e+00
17.850,2.255561e-14,0.000000e+00
17.900,2.258579e-14,0.000000e+00
17.950,2.261585e-14,0.000000e+00
18.000,2.264579e-14,0.000000e+00
18.050,2.267559e-14,0.000000e+00
18.100,2.270527e-14,0.000000e+00
18.150,2.273482e-14,0.000000e+00
18.200,2.276425e-14,0.000000e+00
18.250,2.279356e-14,0.000000e+00
18.300,2.282274e-14,0.000000e+00
18.350,2.285181e-14,0.000000e+00
18.400,2.288074e-14,0.000000e+00
18.450,2.290956e-14,0.000000e+00
18.500,2.293826e-14,0.000000e+00
18.550,2.296684e-14,0.000000e+00
18.600,2.299530e-14,0.000000e+00
18.650,2.302364e-14,0.000000e+00
18.700,2.305186e-14,0.000000e+00
18.750,2.307997e-14,0.000000e+00
18.800,2.310796e-14,0.000000e+00
18.850,2.313584e-14,0.000000e+00
18.900,2.316359e-14,0.000000e+00
18.950,2.319124e-14,0.000000e+00
19.000,2.321877e-14,0.000000e+00
19.050,2.324619e-14,0.000000e+00
19.100,2.327349e-14,0.000000e+00
19.150,2.330068e-14,0.000000e+00
19.200,2.332777e-14,0.000000e+00
19.250,2.335474e-14,0.000000e+00
19.300,2.338160e-14,0.000000e+00
19.350,2.340835e-14,0.000000e+00
19.400,2.343499e-14,0.000000e+00
19.450,2.346152e-14,0.000000e+00
19.500,2.348794e-14,0.000000e+00
19.550,2.351426e-14,0.000000e+00
19.600,2.354047e-14,0.000000e+00
19.650,2.356658e-14,0.000000e+00
19.700,2.359257e-14,0.000000e+00
19.750,2.361847e-14,0.000000e+00
19.800,2.364426e-14,0.000000e+00
19.850,2.366994e-14,0.000000e+00
19.900,2.369552e-14,0.000000e+00
19.950,2.372100e-14,0.000000e+00
20.000,2.374638e-14,0.000000e+00
