# Excitation rates (hayashi, 14 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
8.100,2.577510e-14,4.019922e-32
8.150,2.599209e-14,4.053886e-32
8.200,2.620839e-14,4.087745e-32
8.250,2.642401e-14,4.121496e-32
8.300,2.663894e-14,4.155140e-32
8.350,2.685317e-14,4.188675e-32
8.400,2.706670e-14,4.222102e-32
8.450,2.727953e-14,4.255420e-32
8.500,2.749166e-14,4.288628e-32
8.550,2.770308e-14,4.321727e-32
8.600,2.791380e-14,4.354714e-32
8.650,2.812380e-14,4.387591e-32
8.700,2.833309e-14,4.420357e-32
8.750,2.854166e-14,4.453011e-32
8.800,2.874951e-14,4.485553e-32
8.850,2.895665e-14,4.517983e-32
8.900,2.916306e-14,4.550300e-32
8.950,2.936875e-14,4.582505e-32
9.000,2.957371e-14,4.614596e-32
9.050,2.977795e-14,4.646574e-32
9.100,2.998147e-14,4.678439e-32
9.150,3.018425e-14,4.710189e-32
9.200,3.038631e-14,4.741826e-32
9.250,3.058763e-14,4.773349e-32
9.300,3.078822e-14,4.804757e-32
9.350,3.098808e-14,4.836052e-32
9.400,3.118721e-14,4.867231e-32
9.450,3.138561e-14,4.898296e-32
9.500,3.158327e-14,4.929247e-32
9.550,3.178020e-14,4.960082e-32
9.600,3.197640e-14,4.990803e-32
9.650,3.217186e-14,5.021409e-32
9.700,3.236658e-14,5.051900e-32
9.750,3.256058e-14,5.082276e-32
9.800,3.275383e-14,5.112538e-32
9.850,3.294636e-14,5.142684e-32
9.900,3.313815e-14,5.172715e-32
9.950,3.332920e-14,5.202632e-32
10.000,3.351953e-14,5.232434e-32
10.050,3.370912e-14,5.262121e-32
10.100,3.389797e-14,5.291693e-32
10.150,3.408610e-14,5.321151e-32
10.200,3.427349e-14,5.350494e-32
10.250,3.446015e-14,5.379722e-32
10.300,3.464609e-14,5.408836e-32
10.350,3.483129e-14,5.437836e-32
10.400,3.501576e-14,5.466722e-32
10.450,3.519951e-14,5.495493e-32
10.500,3.538253e-14,5.524151e-32
10.550,3.556483e-14,5.552695e-32
10.600,3.574640e-14,5.581126e-32
10.650,3.592724e-14,5.609443e-32
10.700,3.610737e-14,5.637646e-32
10.750,3.628677e-14,5.665737e-32
10.800,3.646545e-14,5.693715e-32
10.850,3.664341e-14,5.721580e-32
10.900,3.682066e-14,5.749332e-32
10.950,3.699719e-14,5.776972e-32
11.000,3.717300e-14,5.804500e-32
11.050,3.734811e-14,5.831916e-32
11.100,3.752249e-14,5.859220e-32
11.150,3.769617e-14,5.886413e-32
11.200,3.786914e-14,5.913495e-32
11.250,3.804140e-14,5.940466e-32
11.300,3.821296e-14,5.967325e-32
11.350,3.838381e-14,5.994075e-32
11.400,3.855396e-14,6.020714e-32
11.450,3.872341e-14,6.047243e-32
11.500,3.889216e-14,6.073662e-32
11.550,3.906021e-14,6.099972e-32
11.600,3.922757e-14,6.126173e-32
11.650,3.939423e-14,6.152264e-32
11.700,3.956020e-14,6.178247e-32
11.750,3.972548e-14,6.204122e-32
11.800,3.989007e-14,6.229889e-32
11.850,4.005397e-14,6.255548e-32
11.900,4.021719e-14,6.281099e-32
11.950,4.037973e-14,6.306543e-32
12.000,4.054158e-14,6.331880e-32
12.050,4.070276e-14,6.357111e-32
12.100,4.086326e-14,6.382235e-32
12.150,4.102308e-14,6.407254e-32
12.200,4.118224e-14,6.432167e-32
12.250,4.134072e-14,6.456974e-32
12.300,4.149853e-14,6.481676e-32
12.350,4.165568e-14,6.506274e-32
12.400,4.181216e-14,6.530767e-32
12.450,4.196797e-14,6.555157e-32
12.500,4.212313e-14,6.579442e-32
12.550,4.227763e-14,6.603625e-32
12.600,4.243148e-14,6.627704e-32
12.650,4.258467e-14,6.651680e-32
12.700,4.273720e-14,6.675554e-32
12.750,4.288909e-14,6.699326e-32
12.800,4.304033e-14,6.722997e-32
12.850,4.319093e-14,6.746566e-32
12.900,4.334088e-14,6.770034e-32
12.950,4.349019e-14,6.793401e-32
13.000,4.363886e-14,6.816668e-32
13.050,4.378690e-14,6.839835e-32
13.100,4.393430e-14,6.862903e-32
13.150,4.408107e-14,6.885871e-32
13.200,4.422721e-14,6.908741e-32
13.250,4.437273e-14,6.931511e-32
13.300,4.451761e-14,6.954184e-32
13.350,4.466188e-14,6.976759e-32
13.400,4.480553e-14,6.999236e-32
13.450,4.494855e-14,7.021617e-32
13.500,4.509096e-14,7.043900e-32
13.550,4.523276e-14,7.066087e-32
13.600,4.537395e-14,7.088179e-32
13.650,4.551452e-14,7.110174e-32
13.700,4.565449e-14,7.132074e-32
13.750,4.579386e-14,7.153880e-32
13.800,4.593262e-14,7.175590e-32
13.850,4.607079e-14,7.197207e-32
13.900,4.620835e-14,7.218729e-32
13.950,4.634533e-14,7.240159e-32
14.000,4.648170e-14,7.261495e-32
14.050,4.661749e-14,7.282738e-32
14.100,4.675269e-14,7.303889e-32
14.150,4.688731e-14,7.324948e-32
14.200,4.702134e-14,7.345916e-32
14.250,4.715479e-14,7.366792e-32
14.300,4.728766e-14,7.387577e-32
14.350,4.741996e-14,7.408272e-32
14.400,4.755168e-14,7.428876e-32
14.450,4.768283e-14,7.449391e-32
14.500,4.781341e-14,7.469816e-32
14.550,4.794342e-14,7.490153e-32
14.600,4.807287e-14,7.510400e-32
14.650,4.820175e-14,7.530560e-32
14.700,4.833008e-14,7.550631e-32
14.750,4.845785e-14,7.570614e-32
14.800,4.858506e-14,7.590511e-32
14.850,4.871172e-14,7.610321e-32
14.900,4.883782e-14,7.630044e-32
14.950,4.896338e-14,7.649681e-32
15.000,4.908840e-14,7.669232e-32
15.050,4.921287e-14,7.688698e-32
15.100,4.933680e-14,7.708078e-32
15.150,4.946018e-14,7.727374e-32
15.200,4.958304e-14,7.746586e-32
15.250,4.970535e-14,7.765714e-32
15.300,4.982714e-14,7.784758e-32
15.350,4.994839e-14,7.803719e-32
15.400,5.006912e-14,7.822597e-32
15.450,5.018932e-14,7.841393e-32
15.500,5.030900e-14,7.860106e-32
15.550,5.042816e-14,7.878738e-32
15.600,5.054680e-14,7.897288e-32
15.650,5.066492e-14,7.915757e-32
15.700,5.078253e-14,7.934146e-32
15.750,5.089962e-14,7.952454e-32
15.800,5.101621e-14,7.970682e-32
15.850,5.113229e-14,7.988830e-32
15.900,5.124786e-14,8.006899e-32
15.950,5.136293e-14,8.024890e-32
16.000,5.147750e-14,8.042801e-32
16.050,5.159158e-14,8.060634e-32
16.100,5.170515e-14,8.078390e-32
16.150,5.181823e-14,8.096068e-32
16.200,5.193082e-14,8.113668e-32
16.250,5.204292e-14,8.131192e-32
16.300,5.215454e-14,8.148639e-32
16.350,5.226566e-14,8.166010e-32
16.400,5.237631e-14,8.183306e-32
16.450,5.248647e-14,8.200525e-32
16.500,5.259616e-14,8.217670e-32
16.550,5.270536e-14,8.234740e-32
16.600,5.281410e-14,8.251735e-32
16.650,5.292236e-14,8.268657e-32
16.700,5.303015e-14,8.285504e-32
16.750,5.313747e-14,8.302278e-32
16.800,5.324433e-14,8.318979e-32
16.850,5.335072e-14,8.335607e-32
16.900,5.345665e-14,8.352163e-32
16.950,5.356213e-14,8.368647e-32
17.000,5.366714e-14,8.385058e-32
17.050,5.377170e-14,8.401399e-32
17.100,5.387581e-14,8.417668e-32
17.150,5.397946e-14,8.433867e-32
17.200,5.408267e-14,8.449995e-32
17.250,5.418543e-14,8.466052e-32
17.300,5.428774e-14,8.482041e-32
17.350,5.438961e-14,8.497959e-32
17.400,5.449104e-14,8.513809e-32
17.450,5.459203e-14,8.529589e-32
17.500,5.469259e-14,8.545301e-32
17.550,5.479271e-14,8.560945e-32
17.600,5.489239e-14,8.576521e-32
17.650,5.499165e-14,8.592029e-32
17.700,5.509048e-14,8.607471e-32
17.750,5.518888e-14,8.622845e-32
17.800,5.528685e-14,8.638152e-32
17.850,5.538441e-14,8.653394e-32
17.900,5.548154e-14,8.668569e-32
17.950,5.557825e-14,8.683678e-32
18.000,5.567455e-14,8.698722e-32
18.050,5.577043e-14,8.713702e-32
18.100,5.586590e-14,8.728616e-32
18.150,5.596095e-14,8.743466e-32
18.200,5.605560e-14,8.758251e-32
18.250,5.614984e-14,8.772973e-32
18.300,5.624368e-14,8.787631e-32
18.350,5.633711e-14,8.802226e-32
18.400,5.643014e-14,8.816758e-32
18.450,5.652277e-14,8.831228e-32
18.500,5.661500e-14,8.845635e-32
18.550,5.670684e-14,8.859979e-32
18.600,5.679828e-14,8.874262e-32
18.650,5.688933e-14,8.888484e-32
18.700,5.697999e-14,8.902644e-32
18.750,5.707026e-14,8.916744e-32
18.800,5.716015e-14,8.930783e-32
18.850,5.724965e-14,8.944761e-32
18.900,5.733876e-14,8.958680e-32
18.950,5.742750e-14,8.972538e-32
19.000,5.751586e-14,8.986337e-32
19.050,5.760383e-14,9.000077e-32
19.100,5.769144e-14,9.013758e-32
19.150,5.777866e-14,9.027381e-32
19.200,5.786552e-14,9.040945e-32
19.250,5.795201e-14,9.054451e-32
19.300,5.803812e-14,9.067899e-32
19.350,5.812387e-14,9.081289e-32
19.400,5.820925e-14,9.094623e-32
19.450,5.829427e-14,9.107899e-32
19.500,5.837893e-14,9.121119e-32
19.550,5.846323e-14,9.134282e-32
19.600,5.854717e-14,9.147389e-32
19.650,5.863075e-14,9.160440e-32
19.700,5.871398e-14,9.173435e-32
19.750,5.879685e-14,9.186376e-32
19.800,5.887937e-14,9.199260e-32
19.850,5.896155e-14,9.212091e-32
19.900,5.904337e-14,9.224866e-32
19.950,5.912485e-14,9.237587e-32
20.000,5.920598e-14,9.250254e-32
