# E + O2 -> E + X-3-Sigma_g-(0->1), Excitation
# Source: LXCat, FLINDERS database
# Target: O2 -> X-3-Sigma_g-(0->1)
# Threshold: 0.0 eV
# Updated: 2014-05-29 04:45:11
# Data points: 22
energy_eV,cross_section_m2
0.214,3e-24
0.338,1.53e-22
0.46,3.27e-22
0.579,3.34e-22
0.696,2.38e-22
0.812,1.38e-22
0.925,6.7e-23
1.036,3e-23
1.144,1.4e-23
1.251,6.4e-24
1.355,2.6e-24
1.458,1.6e-24
5.0,5.2e-22
6.0,1.16e-21
7.0,2.02e-21
8.0,2.56e-21
9.0,4.03e-21
9.5,4.64e-21
10.0,5.36e-21
11.0,4.06e-21
15.0,1.16e-21
20.0,1.8e-22
