# Excitation rates (morgan, 2 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
3.150,4.214978e-16,7.799876e-34
3.200,4.537402e-16,8.396525e-34
3.250,4.873389e-16,9.018275e-34
3.300,5.222891e-16,9.665033e-34
3.350,5.585840e-16,1.033667e-33
3.400,5.962150e-16,1.103304e-33
3.450,6.351718e-16,1.175394e-33
3.500,6.754426e-16,1.249916e-33
3.550,7.170143e-16,1.326845e-33
3.600,7.598722e-16,1.406154e-33
3.650,8.040007e-16,1.487814e-33
3.700,8.493829e-16,1.571795e-33
3.750,8.960009e-16,1.658062e-33
3.800,9.438359e-16,1.746581e-33
3.850,9.928685e-16,1.837317e-33
3.900,1.043078e-15,1.930231e-33
3.950,1.094444e-15,2.025284e-33
4.000,1.146945e-15,2.122437e-33
4.050,1.200558e-15,2.221649e-33
4.100,1.255261e-15,2.322878e-33
4.150,1.311032e-15,2.426083e-33
4.200,1.367847e-15,2.531220e-33
4.250,1.425683e-15,2.638246e-33
4.300,1.484516e-15,2.747118e-33
4.350,1.544323e-15,2.857791e-33
4.400,1.605080e-15,2.970222e-33
4.450,1.666762e-15,3.084367e-33
4.500,1.729347e-15,3.200181e-33
4.550,1.792811e-15,3.317621e-33
4.600,1.857129e-15,3.436643e-33
4.650,1.922278e-15,3.557202e-33
4.700,1.988235e-15,3.679256e-33
4.750,2.054975e-15,3.802760e-33
4.800,2.122477e-15,3.927673e-33
4.850,2.190717e-15,4.053951e-33
4.900,2.259671e-15,4.181553e-33
4.950,2.329319e-15,4.310437e-33
5.000,2.399637e-15,4.440561e-33
5.050,2.470603e-15,4.571885e-33
5.100,2.542196e-15,4.704368e-33
5.150,2.614394e-15,4.837972e-33
5.200,2.687176e-15,4.972656e-33
5.250,2.760521e-15,5.108382e-33
5.300,2.834409e-15,5.245113e-33
5.350,2.908819e-15,5.382810e-33
5.400,2.983732e-15,5.521438e-33
5.450,3.059129e-15,5.660960e-33
5.500,3.134989e-15,5.801341e-33
5.550,3.211295e-15,5.942546e-33
5.600,3.288027e-15,6.084540e-33
5.650,3.365169e-15,6.227291e-33
5.700,3.442701e-15,6.370765e-33
5.750,3.520606e-15,6.514930e-33
5.800,3.598868e-15,6.659755e-33
5.850,3.677469e-15,6.805208e-33
5.900,3.756394e-15,6.951260e-33
5.950,3.835626e-15,7.097880e-33
6.000,3.915150e-15,7.245040e-33
6.050,3.994950e-15,7.392711e-33
6.100,4.075012e-15,7.540866e-33
6.150,4.155320e-15,7.689477e-33
6.200,4.235861e-15,7.838519e-33
6.250,4.316620e-15,7.987964e-33
6.300,4.397583e-15,8.137789e-33
6.350,4.478738e-15,8.287967e-33
6.400,4.560072e-15,8.438476e-33
6.450,4.641571e-15,8.589292e-33
6.500,4.723224e-15,8.740391e-33
6.550,4.805017e-15,8.891751e-33
6.600,4.886940e-15,9.043351e-33
6.650,4.968982e-15,9.195169e-33
6.700,5.051130e-15,9.347185e-33
6.750,5.133373e-15,9.499378e-33
6.800,5.215702e-15,9.651730e-33
6.850,5.298107e-15,9.804220e-33
6.900,5.380576e-15,9.956829e-33
6.950,5.463100e-15,1.010954e-32
7.000,5.545669e-15,1.026234e-32
7.050,5.628275e-15,1.041520e-32
7.100,5.710909e-15,1.056812e-32
7.150,5.793560e-15,1.072106e-32
7.200,5.876222e-15,1.087403e-32
7.250,5.958886e-15,1.102700e-32
7.300,6.041543e-15,1.117996e-32
7.350,6.124186e-15,1.133289e-32
7.400,6.206808e-15,1.148578e-32
7.450,6.289400e-15,1.163862e-32
7.500,6.371956e-15,1.179139e-32
7.550,6.454470e-15,1.194409e-32
7.600,6.536933e-15,1.209668e-32
7.650,6.619340e-15,1.224918e-32
7.700,6.701684e-15,1.240156e-32
7.750,6.783959e-15,1.255381e-32
7.800,6.866160e-15,1.270592e-32
7.850,6.948280e-15,1.285789e-32
7.900,7.030314e-15,1.300969e-32
7.950,7.112256e-15,1.316133e-32
8.000,7.194102e-15,1.331278e-32
8.050,7.275846e-15,1.346405e-32
8.100,7.357483e-15,1.361512e-32
8.150,7.439009e-15,1.376599e-32
8.200,7.520419e-15,1.391664e-32
8.250,7.601708e-15,1.406707e-32
8.300,7.682873e-15,1.421726e-32
8.350,7.763909e-15,1.436722e-32
8.400,7.844812e-15,1.451693e-32
8.450,7.925579e-15,1.466639e-32
8.500,8.006205e-15,1.481559e-32
8.550,8.086688e-15,1.496453e-32
8.600,8.167023e-15,1.511319e-32
8.650,8.247208e-15,1.526157e-32
8.700,8.327239e-15,1.540967e-32
8.750,8.407113e-15,1.555748e-32
8.800,8.486827e-15,1.570499e-32
8.850,8.566378e-15,1.585220e-32
8.900,8.645764e-15,1.599911e-32
8.950,8.724982e-15,1.614570e-32
9.000,8.804030e-15,1.629198e-32
9.050,8.882904e-15,1.643794e-32
9.100,8.961603e-15,1.658357e-32
9.150,9.040125e-15,1.672888e-32
9.200,9.118467e-15,1.687385e-32
9.250,9.196627e-15,1.701849e-32
9.300,9.274604e-15,1.716278e-32
9.350,9.352395e-15,1.730674e-32
9.400,9.429998e-15,1.745034e-32
9.450,9.507413e-15,1.759360e-32
9.500,9.584638e-15,1.773650e-32
9.550,9.661670e-15,1.787905e-32
9.600,9.738508e-15,1.802124e-32
9.650,9.815152e-15,1.816307e-32
9.700,9.891599e-15,1.830454e-32
9.750,9.967849e-15,1.844564e-32
9.800,1.004390e-14,1.858638e-32
9.850,1.011975e-14,1.872674e-32
9.900,1.019540e-14,1.886673e-32
9.950,1.027085e-14,1.900635e-32
10.000,1.034609e-14,1.914559e-32
10.050,1.042114e-14,1.928446e-32
10.100,1.049597e-14,1.942294e-32
10.150,1.057061e-14,1.956105e-32
10.200,1.064503e-14,1.969878e-32
10.250,1.071925e-14,1.983612e-32
10.300,1.079326e-14,1.997308e-32
10.350,1.086707e-14,2.010966e-32
10.400,1.094066e-14,2.024584e-32
10.450,1.101405e-14,2.038165e-32
10.500,1.108722e-14,2.051706e-32
10.550,1.116019e-14,2.065209e-32
10.600,1.123295e-14,2.078673e-32
10.650,1.130550e-14,2.092098e-32
10.700,1.137783e-14,2.105484e-32
10.750,1.144996e-14,2.118831e-32
10.800,1.152187e-14,2.132139e-32
10.850,1.159358e-14,2.145407e-32
10.900,1.166507e-14,2.158637e-32
10.950,1.173635e-14,2.171828e-32
11.000,1.180742e-14,2.184979e-32
11.050,1.187828e-14,2.198091e-32
11.100,1.194892e-14,2.211164e-32
11.150,1.201936e-14,2.224198e-32
11.200,1.208958e-14,2.237193e-32
11.250,1.215959e-14,2.250149e-32
11.300,1.222939e-14,2.263065e-32
11.350,1.229898e-14,2.275943e-32
11.400,1.236836e-14,2.288781e-32
11.450,1.243752e-14,2.301581e-32
11.500,1.250648e-14,2.314341e-32
11.550,1.257522e-14,2.327063e-32
11.600,1.264376e-14,2.339745e-32
11.650,1.271209e-14,2.352389e-32
11.700,1.278020e-14,2.364994e-32
11.750,1.284811e-14,2.377560e-32
11.800,1.291581e-14,2.390088e-32
11.850,1.298329e-14,2.402577e-32
11.900,1.305057e-14,2.415027e-32
11.950,1.311765e-14,2.427439e-32
12.000,1.318451e-14,2.439812e-32
12.050,1.325117e-14,2.452147e-32
12.100,1.331762e-14,2.464444e-32
12.150,1.338386e-14,2.476702e-32
12.200,1.344990e-14,2.488923e-32
12.250,1.351573e-14,2.501105e-32
12.300,1.358136e-14,2.513250e-32
12.350,1.364678e-14,2.525356e-32
12.400,1.371200e-14,2.537425e-32
12.450,1.377702e-14,2.549456e-32
12.500,1.384183e-14,2.561450e-32
12.550,1.390644e-14,2.573405e-32
12.600,1.397084e-14,2.585324e-32
12.650,1.403505e-14,2.597205e-32
12.700,1.409905e-14,2.609049e-32
12.750,1.416286e-14,2.620856e-32
12.800,1.422646e-14,2.632626e-32
12.850,1.428986e-14,2.644359e-32
12.900,1.435307e-14,2.656055e-32
12.950,1.441608e-14,2.667715e-32
13.000,1.447889e-14,2.679338e-32
13.050,1.454150e-14,2.690924e-32
13.100,1.460391e-14,2.702474e-32
13.150,1.466613e-14,2.713988e-32
13.200,1.472816e-14,2.725466e-32
13.250,1.478999e-14,2.736907e-32
13.300,1.485162e-14,2.748313e-32
13.350,1.491306e-14,2.759683e-32
13.400,1.497431e-14,2.771017e-32
13.450,1.503537e-14,2.782316e-32
13.500,1.509623e-14,2.793579e-32
13.550,1.515691e-14,2.804807e-32
13.600,1.521739e-14,2.815999e-32
13.650,1.527768e-14,2.827156e-32
13.700,1.533779e-14,2.838279e-32
13.750,1.539770e-14,2.849366e-32
13.800,1.545743e-14,2.860419e-32
13.850,1.551697e-14,2.871437e-32
13.900,1.557633e-14,2.882421e-32
13.950,1.563549e-14,2.893370e-32
14.000,1.569448e-14,2.904285e-32
14.050,1.575328e-14,2.915165e-32
14.100,1.581189e-14,2.926012e-32
14.150,1.587032e-14,2.936825e-32
14.200,1.592857e-14,2.947604e-32
14.250,1.598663e-14,2.958349e-32
14.300,1.604452e-14,2.969061e-32
14.350,1.610222e-14,2.979739e-32
14.400,1.615975e-14,2.990384e-32
14.450,1.621709e-14,3.000995e-32
14.500,1.627426e-14,3.011574e-32
14.550,1.633125e-14,3.022120e-32
14.600,1.638806e-14,3.032632e-32
14.650,1.644469e-14,3.043113e-32
14.700,1.650115e-14,3.053560e-32
14.750,1.655743e-14,3.063975e-32
14.800,1.661354e-14,3.074358e-32
14.850,1.666947e-14,3.084708e-32
14.900,1.672523e-14,3.095026e-32
14.950,1.678081e-14,3.105313e-32
15.000,1.683623e-14,3.115567e-32
15.050,1.689147e-14,3.125790e-32
15.100,1.694654e-14,3.135981e-32
15.150,1.700144e-14,3.146141e-32
15.200,1.705618e-14,3.156269e-32
15.250,1.711074e-14,3.166366e-32
15.300,1.716513e-14,3.176432e-32
15.350,1.721936e-14,3.186466e-32
15.400,1.727342e-14,3.196470e-32
15.450,1.732731e-14,3.206443e-32
15.500,1.738104e-14,3.216385e-32
15.550,1.743460e-14,3.226297e-32
15.600,1.748800e-14,3.236179e-32
15.650,1.754123e-14,3.246030e-32
15.700,1.759431e-14,3.255851e-32
15.750,1.764721e-14,3.265641e-32
15.800,1.769996e-14,3.275402e-32
15.850,1.775255e-14,3.285133e-32
15.900,1.780497e-14,3.294834e-32
15.950,1.785723e-14,3.304506e-32
16.000,1.790934e-14,3.314148e-32
16.050,1.796129e-14,3.323761e-32
16.100,1.801307e-14,3.333344e-32
16.150,1.806470e-14,3.342898e-32
16.200,1.811618e-14,3.352424e-32
16.250,1.816749e-14,3.361920e-32
16.300,1.821866e-14,3.371387e-32
16.350,1.826966e-14,3.380826e-32
16.400,1.832051e-14,3.390236e-32
16.450,1.837121e-14,3.399618e-32
16.500,1.842176e-14,3.408971e-32
16.550,1.847215e-14,3.418297e-32
16.600,1.852239e-14,3.427594e-32
16.650,1.857248e-14,3.436862e-32
16.700,1.862241e-14,3.446104e-32
16.750,1.867220e-14,3.455317e-32
16.800,1.872184e-14,3.464502e-32
16.850,1.877133e-14,3.473660e-32
16.900,1.882067e-14,3.482791e-32
16.950,1.886986e-14,3.491894e-32
17.000,1.891891e-14,3.500970e-32
17.050,1.896780e-14,3.510018e-32
17.100,1.901656e-14,3.519040e-32
17.150,1.906516e-14,3.528035e-32
17.200,1.911362e-14,3.537002e-32
17.250,1.916194e-14,3.545944e-32
17.300,1.921011e-14,3.554858e-32
17.350,1.925814e-14,3.563746e-32
17.400,1.930603e-14,3.572608e-32
17.450,1.935378e-14,3.581443e-32
17.500,1.940138e-14,3.590252e-32
17.550,1.944884e-14,3.599035e-32
17.600,1.949616e-14,3.607792e-32
17.650,1.954335e-14,3.616523e-32
17.700,1.959039e-14,3.625229e-32
17.750,1.963729e-14,3.633908e-32
17.800,1.968406e-14,3.642563e-32
17.850,1.973069e-14,3.651191e-32
17.900,1.977718e-14,3.659794e-32
17.950,1.982353e-14,3.668372e-32
18.000,1.986975e-14,3.676925e-32
18.050,1.991584e-14,3.685453e-32
18.100,1.996178e-14,3.693956e-32
18.150,2.000760e-14,3.702434e-32
18.200,2.005328e-14,3.710887e-32
18.250,2.009883e-14,3.719315e-32
18.300,2.014424e-14,3.727719e-32
18.350,2.018952e-14,3.736099e-32
18.400,2.023467e-14,3.744454e-32
18.450,2.027969e-14,3.752785e-32
18.500,2.032458e-14,3.761091e-32
18.550,2.036933e-14,3.769374e-32
18.600,2.041396e-14,3.777632e-32
18.650,2.045846e-14,3.785867e-32
18.700,2.050283e-14,3.794077e-32
18.750,2.054707e-14,3.802265e-32
18.800,2.059119e-14,3.810428e-32
18.850,2.063518e-14,3.818568e-32
18.900,2.067904e-14,3.826684e-32
18.950,2.072277e-14,3.834778e-32
19.000,2.076638e-14,3.842848e-32
19.050,2.080987e-14,3.850894e-32
19.100,2.085322e-14,3.858918e-32
19.150,2.089646e-14,3.866919e-32
19.200,2.093957e-14,3.874897e-32
19.250,2.098256e-14,3.882852e-32
19.300,2.102543e-14,3.890784e-32
19.350,2.106817e-14,3.898694e-32
19.400,2.111079e-14,3.906582e-32
19.450,2.115329e-14,3.914446e-32
19.500,2.119568e-14,3.922289e-32
19.550,2.123794e-14,3.930109e-32
19.600,2.128008e-14,3.937908e-32
19.650,2.132210e-14,3.945684e-32
19.700,2.136400e-14,3.953438e-32
19.750,2.140578e-14,3.961170e-32
19.800,2.144745e-14,3.968880e-32
19.850,2.148900e-14,3.976569e-32
19.900,2.153043e-14,3.984236e-32
19.950,2.157175e-14,3.991882e-32
20.000,2.161295e-14,3.999506e-32
