# Excitation rates (itikawa, 13 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
9.450,2.271130e-14,1.779948e-32
9.500,2.278768e-14,1.788643e-32
9.550,2.286330e-14,1.797265e-32
9.600,2.293818e-14,1.805815e-32
9.650,2.301232e-14,1.814294e-32
9.700,2.308573e-14,1.822702e-32
9.750,2.315842e-14,1.831039e-32
9.800,2.323038e-14,1.839306e-32
9.850,2.330162e-14,1.847503e-32
9.900,2.337216e-14,1.855631e-32
9.950,2.344199e-14,1.863690e-32
10.000,2.351112e-14,1.871680e-32
10.050,2.357956e-14,1.879601e-32
10.100,2.364731e-14,1.887455e-32
10.150,2.371438e-14,1.895242e-32
10.200,2.378077e-14,1.902962e-32
10.250,2.384649e-14,1.910615e-32
10.300,2.391155e-14,1.918202e-32
10.350,2.397595e-14,1.925723e-32
10.400,2.403969e-14,1.933179e-32
10.450,2.410278e-14,1.940570e-32
10.500,2.416523e-14,1.947897e-32
10.550,2.422704e-14,1.955160e-32
10.600,2.428822e-14,1.962359e-32
10.650,2.434877e-14,1.969495e-32
10.700,2.440869e-14,1.976569e-32
10.750,2.446800e-14,1.983580e-32
10.800,2.452670e-14,1.990529e-32
10.850,2.458479e-14,1.997417e-32
10.900,2.464228e-14,2.004244e-32
10.950,2.469917e-14,2.011011e-32
11.000,2.475547e-14,2.017717e-32
11.050,2.481119e-14,2.024364e-32
11.100,2.486632e-14,2.030952e-32
11.150,2.492088e-14,2.037480e-32
11.200,2.497487e-14,2.043951e-32
11.250,2.502829e-14,2.050363e-32
11.300,2.508114e-14,2.056718e-32
11.350,2.513345e-14,2.063015e-32
11.400,2.518520e-14,2.069256e-32
11.450,2.523640e-14,2.075441e-32
11.500,2.528706e-14,2.081570e-32
11.550,2.533718e-14,2.087643e-32
11.600,2.538677e-14,2.093662e-32
11.650,2.543584e-14,2.099625e-32
11.700,2.548438e-14,2.105535e-32
11.750,2.553240e-14,2.111391e-32
11.800,2.557991e-14,2.117193e-32
11.850,2.562690e-14,2.122943e-32
11.900,2.567340e-14,2.128640e-32
11.950,2.571939e-14,2.134284e-32
12.000,2.576489e-14,2.139878e-32
12.050,2.580989e-14,2.145419e-32
12.100,2.585441e-14,2.150910e-32
12.150,2.589844e-14,2.156350e-32
12.200,2.594200e-14,2.161741e-32
12.250,2.598508e-14,2.167081e-32
12.300,2.602769e-14,2.172372e-32
12.350,2.606984e-14,2.177614e-32
12.400,2.611153e-14,2.182808e-32
12.450,2.615275e-14,2.187953e-32
12.500,2.619353e-14,2.193050e-32
12.550,2.623385e-14,2.198100e-32
12.600,2.627373e-14,2.203103e-32
12.650,2.631317e-14,2.208060e-32
12.700,2.635217e-14,2.212970e-32
12.750,2.639074e-14,2.217834e-32
12.800,2.642888e-14,2.222653e-32
12.850,2.646659e-14,2.227426e-32
12.900,2.650388e-14,2.232155e-32
12.950,2.654076e-14,2.236839e-32
13.000,2.657722e-14,2.241479e-32
13.050,2.661327e-14,2.246075e-32
13.100,2.664891e-14,2.250628e-32
13.150,2.668415e-14,2.255138e-32
13.200,2.671900e-14,2.259605e-32
13.250,2.675344e-14,2.264030e-32
13.300,2.678750e-14,2.268413e-32
13.350,2.682117e-14,2.272755e-32
13.400,2.685445e-14,2.277055e-32
13.450,2.688735e-14,2.281314e-32
13.500,2.691988e-14,2.285532e-32
13.550,2.695203e-14,2.289710e-32
13.600,2.698380e-14,2.293849e-32
13.650,2.701522e-14,2.297947e-32
13.700,2.704626e-14,2.302007e-32
13.750,2.707695e-14,2.306027e-32
13.800,2.710728e-14,2.310009e-32
13.850,2.713726e-14,2.313952e-32
13.900,2.716688e-14,2.317858e-32
13.950,2.719616e-14,2.321726e-32
14.000,2.722509e-14,2.325556e-32
14.050,2.725369e-14,2.329350e-32
14.100,2.728194e-14,2.333106e-32
14.150,2.730986e-14,2.336826e-32
14.200,2.733745e-14,2.340510e-32
14.250,2.736471e-14,2.344159e-32
14.300,2.739164e-14,2.347771e-32
14.350,2.741825e-14,2.351349e-32
14.400,2.744454e-14,2.354891e-32
14.450,2.747051e-14,2.358399e-32
14.500,2.749617e-14,2.361873e-32
14.550,2.752152e-14,2.365312e-32
14.600,2.754656e-14,2.368718e-32
14.650,2.757129e-14,2.372090e-32
14.700,2.759573e-14,2.375429e-32
14.750,2.761986e-14,2.378735e-32
14.800,2.764370e-14,2.382009e-32
14.850,2.766724e-14,2.385250e-32
14.900,2.769049e-14,2.388459e-32
14.950,2.771345e-14,2.391636e-32
15.000,2.773612e-14,2.394781e-32
15.050,2.775852e-14,2.397895e-32
15.100,2.778063e-14,2.400978e-32
15.150,2.780246e-14,2.404031e-32
15.200,2.782402e-14,2.407053e-32
15.250,2.784530e-14,2.410044e-32
15.300,2.786631e-14,2.413006e-32
15.350,2.788706e-14,2.415938e-32
15.400,2.790754e-14,2.418840e-32
15.450,2.792775e-14,2.421713e-32
15.500,2.794771e-14,2.424557e-32
15.550,2.796740e-14,2.427373e-32
15.600,2.798684e-14,2.430160e-32
15.650,2.800603e-14,2.432918e-32
15.700,2.802497e-14,2.435649e-32
15.750,2.804365e-14,2.438351e-32
15.800,2.806209e-14,2.441027e-32
15.850,2.808029e-14,2.443674e-32
15.900,2.809824e-14,2.446295e-32
15.950,2.811596e-14,2.448889e-32
16.000,2.813343e-14,2.451456e-32
16.050,2.815067e-14,2.453997e-32
16.100,2.816768e-14,2.456512e-32
16.150,2.818445e-14,2.459001e-32
16.200,2.820100e-14,2.461464e-32
16.250,2.821732e-14,2.463901e-32
16.300,2.823342e-14,2.466313e-32
16.350,2.824929e-14,2.468700e-32
16.400,2.826494e-14,2.471062e-32
16.450,2.828037e-14,2.473400e-32
16.500,2.829559e-14,2.475713e-32
16.550,2.831059e-14,2.478001e-32
16.600,2.832538e-14,2.480266e-32
16.650,2.833996e-14,2.482507e-32
16.700,2.835433e-14,2.484724e-32
16.750,2.836849e-14,2.486918e-32
16.800,2.838245e-14,2.489088e-32
16.850,2.839620e-14,2.491236e-32
16.900,2.840976e-14,2.493360e-32
16.950,2.842311e-14,2.495462e-32
17.000,2.843627e-14,2.497542e-32
17.050,2.844923e-14,2.499599e-32
17.100,2.846200e-14,2.501634e-32
17.150,2.847457e-14,2.503647e-32
17.200,2.848696e-14,2.505638e-32
17.250,2.849915e-14,2.507608e-32
17.300,2.851116e-14,2.509557e-32
17.350,2.852298e-14,2.511484e-32
17.400,2.853463e-14,2.513390e-32
17.450,2.854608e-14,2.515276e-32
17.500,2.855736e-14,2.517141e-32
17.550,2.856846e-14,2.518985e-32
17.600,2.857939e-14,2.520809e-32
17.650,2.859014e-14,2.522613e-32
17.700,2.860071e-14,2.524397e-32
17.750,2.861111e-14,2.526162e-32
17.800,2.862135e-14,2.527906e-32
17.850,2.863141e-14,2.529632e-32
17.900,2.864131e-14,2.531337e-32
17.950,2.865104e-14,2.533024e-32
18.000,2.866061e-14,2.534692e-32
18.050,2.867001e-14,2.536341e-32
18.100,2.867925e-14,2.537971e-32
18.150,2.868834e-14,2.539583e-32
18.200,2.869726e-14,2.541177e-32
18.250,2.870603e-14,2.542752e-32
18.300,2.871464e-14,2.544309e-32
18.350,2.872310e-14,2.545849e-32
18.400,2.873141e-14,2.547370e-32
18.450,2.873956e-14,2.548874e-32
18.500,2.874757e-14,2.550361e-32
18.550,2.875543e-14,2.551831e-32
18.600,2.876314e-14,2.553283e-32
18.650,2.877070e-14,2.554718e-32
18.700,2.877812e-14,2.556136e-32
18.750,2.878540e-14,2.557538e-32
18.800,2.879253e-14,2.558923e-32
18.850,2.879953e-14,2.560292e-32
18.900,2.880639e-14,2.561644e-32
18.950,2.881310e-14,2.562980e-32
19.000,2.881969e-14,2.564301e-32
19.050,2.882613e-14,2.565605e-32
19.100,2.883244e-14,2.566893e-32
19.150,2.883862e-14,2.568166e-32
19.200,2.884467e-14,2.569424e-32
19.250,2.885059e-14,2.570666e-32
19.300,2.885638e-14,2.571892e-32
19.350,2.886203e-14,2.573104e-32
19.400,2.886757e-14,2.574301e-32
19.450,2.887297e-14,2.575483e-32
19.500,2.887826e-14,2.576650e-32
19.550,2.888342e-14,2.577802e-32
19.600,2.888845e-14,2.578940e-32
19.650,2.889337e-14,2.580064e-32
19.700,2.889816e-14,2.581173e-32
19.750,2.890284e-14,2.582268e-32
19.800,2.890740e-14,2.583350e-32
19.850,2.891184e-14,2.584417e-32
19.900,2.891616e-14,2.585470e-32
19.950,2.892037e-14,2.586510e-32
20.000,2.892447e-14,2.587536e-32
