# E + O2 -> E + O2, Elastic
# Source: LXCat, Itikawa database
# Target: O2
# m/M: 1.7e-05
# Comment: Elastic Scattering cross sections.
# Updated: 2012-05-01 17:13:20
# Data points: 30
energy_eV,cross_section_m2
1.0,5.97e-20
2.0,6.45e-20
3.0,6.74e-20
4.0,6.93e-20
5.0,7.2e-20
6.0,7.52e-20
7.0,7.86e-20
8.0,8.21e-20
9.0,8.49e-20
10.0,8.8e-20
12.0,9e-20
15.0,8.89e-20
20.0,8.6e-20
30.0,8.09e-20
40.0,7.3e-20
50.0,6.59e-20
60.0,6.08e-20
70.0,5.63e-20
80.0,5.29e-20
90.0,5.01e-20
100.0,4.78e-20
200.0,3.15e-20
300.0,2.4e-20
400.0,2e-20
500.0,1.72e-20
600.0,1.53e-20
700.0,1.37e-20
800.0,1.27e-20
900.0,1.18e-20
1000.0,1.1e-20
